date,new_patients,er,hospitalized,icu,recovered,dead
2020-04-17,30682690.216892187,0,15817999.528806388,6121265.91065483,3078316.8811190957,392851.4187714566
2020-04-18,29738254.29229451,0,18639366.496686593,7484358.8485669065,4635988.057927318,598371.1946298551
2020-04-19,22932028.405019898,0,19737951.605156206,8444982.622143753,6860564.283699049,900991.7678156458
2020-04-20,13044852.529622525,0,18504743.592230514,8823346.05278926,9891654.047957953,1333717.0917614277
2020-04-21,5212465.638097413,0,15241543.662288982,8692753.442746026,13735483.03473217,1926173.7725914642
2020-04-22,1521290.394743761,0,10867333.688966716,8235585.96650286,18109342.404558152,2687949.9312796667
2020-04-23,374157.51483229385,0,6462719.1723473845,7577663.253076564,22349495.934435338,3585165.1344145667
2020-04-24,90554.67475504239,0,3036498.112807656,6811308.854360266,25621124.85918242,4524222.60287452
2020-04-25,23674.562627960982,0,1083321.4177584716,6063103.878864832,27485948.6909731,5365515.354154051
2020-04-26,6912.800063964961,0,302488.4920534545,5480929.040599856,28237944.81254466,5977909.556565279
2020-04-27,2254.282452841121,0,74633.07520981655,5140604.477301944,28469044.657975633,6315440.547766421
2020-04-28,811.3678348477002,0,18631.15316019963,4988135.612214548,28544559.896365937,6448558.3700800985
2020-04-29,318.13138112033835,0,5095.671654111318,4915775.511856179,28591807.68457736,6487269.790009355
2020-04-30,134.36861556182922,0,1564.6425522514453,4853473.425089648,28648136.177078344,6496801.287099872
2020-05-01,60.578848595540045,0,536.8093699460322,4769992.478258266,28730341.359992396,6499116.999969227
2020-05-02,28.935744225254155,0,203.0073636536521,4645850.843919579,28854213.812302127,6499725.771153322
2020-05-03,14.552926153027467,0,83.4851273494512,4460119.135992667,29039889.04779022,6499904.676413683
2020-05-04,7.666581455526361,0,36.915407399729396,4186834.632933089,29313162.910839353,6499963.419460364
2020-05-05,4.211649186142451,0,17.391862443376386,3796611.3672724483,29703385.2504143,6499984.711420852
2020-05-06,2.403409138924117,0,8.665546524883995,3264947.5520968656,30235049.86496174,6499993.119046744
2020-05-07,1.41993327079946,0,4.538174881715791,2590765.967935449,30909232.28424798,6499996.695280215
2020-05-08,0.865941732007157,0,2.4851272185627438,1823697.2413390167,31676301.61346226,6499998.318898376
2020-05-09,0.5436919971301583,0,1.4166937998033133,1080240.1878226479,32419759.063257482,6499999.099791342
2020-05-10,0.3506292743478016,0,0.8375408130341158,506939.1314054604,32993060.373542987,6499999.495201865
2020-05-11,0.23177570234189526,0,0.5117957975467826,180817.63808914603,33319182.029269353,6499999.70489197
2020-05-12,0.1567461751247765,0,0.3223177331955801,50505.89968278978,33449493.872562278,6499999.8208327
2020-05-13,0.10826777687644128,0,0.20866663992597273,12473.585142356125,33487526.255827572,6499999.887412491
2020-05-14,0.0762618977521729,0,0.13855212501927497,3119.6155863118934,33496880.27117449,6499999.926988513
2020-05-15,0.054703556395886914,0,0.09416326732648775,855.7298040703524,33499144.188008036,6499999.951266776
2020-05-16,0.03990891596696225,0,0.0653832493702478,263.8541415171978,33499736.085101772,6499999.966597393
2020-05-17,0.029577735297455606,0,0.04630798339614966,91.02685307297997,33499908.9274397,6499999.9765387215
2020-05-18,0.02224522915202269,0,0.033404601237486876,34.66510962085101,33499965.29992918,6499999.983145122
2020-05-19,0.0169613293569966,0,0.024509515978210425,14.377843161748233,33499985.59499237,6499999.987635741
2020-05-20,0.013099110817138812,0,0.01826884914139821,6.422506894858718,33499993.556072153,6499999.990752712
2020-05-21,0.01023813899665224,0,0.013818232595851711,3.0618968653190173,33499996.920974564,6499999.992958576
2020-05-22,0.008092139733764986,0,0.010595393261298117,1.5464626685073073,33499998.439660605,6499999.9945479985
2020-05-23,0.006463379795214114,0,0.008228115857776832,0.8223945089665401,33499999.166224156,6499999.995712561
