,S,E,E_delta,I,I_delta,R,E+I
2020-10-06,784197.0114661698,1.3277079477811409e-09,4.799238341407276e-10,3.691460088859362e-08,7.82228721293099e-10,59677630.98853382,3.824230883637476e-08
2020-10-07,784197.0114661695,1.0814690270050011e-09,3.9091636290350647e-10,3.006835770771937e-08,6.371552836796463e-10,59677630.988533825,3.114982673472437e-08
2020-10-08,784197.0114661691,8.808979853782848e-10,3.184163650869985e-10,2.449183015598388e-08,5.189874067137147e-10,59677630.98853383,2.5372728141362167e-08
2020-10-09,784197.0114661689,7.17525182198244e-10,2.5936233725842655e-10,1.9949534664327997e-08,4.2273514043846744e-10,59677630.98853384,2.066705984652624e-08
2020-10-10,784197.0114661687,5.844517703914762e-10,2.1126056749556341e-10,1.6249660837452294e-08,3.4433397930233125e-10,59677630.98853385,1.683411260784377e-08
2020-10-11,784197.0114661686,4.760583745189797e-10,1.7207983183031503e-10,1.3235971754488309e-08,2.804732277028115e-10,59677630.98853385,1.3712030129007289e-08
2020-10-12,784197.0114661684,3.8776779784215784e-10,1.4016562046474375e-10,1.0781206453357562e-08,2.284561971415656e-10,59677630.98853385,1.116897425119972e-08
2020-10-13,784197.0114661683,3.1585173813040824e-10,1.1417027173550216e-10,8.781706001337132e-09,1.8608633144725176e-10,59677630.98853385,9.09755773946754e-09
2020-10-14,784197.0114661682,2.572733502760035e-10,9.299606354924317e-11,7.1530362235020396e-09,1.515744514036479e-10,59677630.98853385,7.410309573778043e-09
2020-10-15,784197.0114661681,2.0955900750785477e-10,7.574885917491975e-11,5.826422247219575e-09,1.2346320194306847e-10,59677630.98853385,6.03598125472743e-09
2020-10-16,784197.011466168,1.706938459835231e-10,6.170034996442083e-11,4.745844301942465e-09,1.0056551148875251e-10,59677630.98853385,4.916538147925988e-09
2020-10-17,784197.011466168,1.3903668185465424e-10,5.025730060093725e-11,3.865672136795092e-09,8.191446472980611e-11,59677630.98853385,4.004708818649746e-09
2020-10-18,784197.011466168,1.1325070795474583e-10,4.093649817463684e-11,3.148738163002445e-09,6.672247207454524e-11,59677630.98853385,3.2619888709571906e-09
2020-10-19,784197.011466168,9.224704359428578e-11,3.334434724436421e-11,2.5647679545239072e-09,5.434801160482427e-11,59677630.98853385,2.657014998118193e-09
2020-10-20,784197.011466168,7.513875370462499e-11,2.7160249233081904e-11,2.089101830645815e-09,4.42685391227427e-11,59677630.98853385,2.16424058435044e-09
2020-10-21,784197.011466168,6.120339566778295e-11,2.212306430823315e-11,1.701653535989317e-09,3.6058422345075185e-11,59677630.98853385,1.7628569316571e-09
2020-10-22,784197.011466168,4.985251227339196e-11,1.8020084064253755e-11,1.386062045453192e-09,2.937096745864475e-11,59677630.98853385,1.435914557726584e-09
2020-10-23,784197.011466168,4.0606782562506203e-11,1.4678049349697256e-11,1.1290006768204708e-09,2.3923779060583012e-11,59677630.98853385,1.169607459382977e-09
2020-10-24,784197.011466168,3.307578123718229e-11,1.1955833943057133e-11,9.196143364883203e-10,1.9486835268381044e-11,59677630.98853385,9.526901177255026e-10
2020-10-25,784197.011466168,2.6941491923570393e-11,9.738485126220491e-12,7.490611345393656e-10,1.5872774439832386e-11,59677630.98853385,7.76002626462936e-10
2020-10-26,784197.011466168,2.1944878092610194e-11,7.932369503065166e-12,6.101390126430765e-10,1.2928983334025367e-11,59677630.98853385,6.320838907356867e-10
