,S,E,E_delta,I,I_delta,R,E+I
2020-05-19,46930405.25654436,415093.5548898364,414053.8568819559,1066028.2448926447,379055.755623744,2857655.943673132,1481121.799782481
2020-05-20,46479472.1896802,452068.4972882264,450933.0668641591,1168719.1209009357,413958.1244657691,3168923.1921306103,1620787.618189162
2020-05-21,45989850.775269166,490857.984624026,489621.4144110299,1278299.3159274415,450831.9270752303,3510174.924179335,1769157.3005514676
2020-05-22,45459963.337081,531230.1116242486,529887.4381881689,1394566.8143298256,489515.3111879463,3883422.7369648973,1925796.9259540741
2020-05-23,44888540.65595575,572875.7868740992,571422.6811252544,1517147.3156414405,529777.0058754038,4290619.241528686,2090023.1025155396
2020-05-24,44274704.724534854,615402.9530958028,613835.9314208915,1645467.564629299,571308.7651991879,4733607.757740015,2260870.5177251017
2020-05-25,43618054.54626893,658333.5270622976,656650.1782659249,1778730.704738356,613719.6042994302,5214064.221930388,2437064.2318006535
2020-05-26,42918751.27418158,701104.0514707097,699303.2720873525,1915895.7763136523,656532.7476789403,5733431.898034032,2616999.8277843622
2020-05-27,42177598.01161218,743071.0347465429,741153.2625694057,2055663.8511819649,699186.2792935725,6292850.102459293,2798734.885928508
2020-05-28,41396108.7599138,783521.8186947932,781489.2516983764,2196473.540964439,741038.4677501261,6893078.880426945,2979995.359659232
2020-05-29,40576560.44353554,821691.5308425365,819548.3163782629,2336508.654831337,781378.6042305196,7534422.370790567,3158200.1856738734
2020-05-30,39722021.83034352,856786.2355709372,854538.6131920143,2473720.5272575985,819443.9084636136,8216654.406827919,3330506.7628285354
2020-05-31,38836353.642216146,888011.807167781,885668.1881273758,2605866.914151366,854442.6165305319,8938950.636464683,3493878.721319147
2020-06-01,37924175.322257966,914607.3521869667,912178.3199581794,2730568.325861602,885582.7749389937,9699831.99969344,3645175.678048569
2020-06-02,36990795.81636112,935881.2865232009,933379.5058968447,2845381.242571705,912105.5715606104,10497124.654543947,3781262.529094906
2020-06-03,36042108.255693704,951247.5331688336,948687.5606674158,2947885.930081864,933321.3140217832,11327941.281055572,3899133.4632506976
2020-06-04,35084451.38658329,960258.8738326123,957656.8691104106,3035784.713196714,948645.5284466319,12188688.026387352,3996043.5870293262
2020-06-05,34124443.66387857,962634.3766902778,960007.7227047214,3107004.814872195,957632.2198470559,13075100.144558927,4069639.191562473
2020-06-06,33168798.705219883,958278.1105004111,955644.958658684,3159798.5203113537,960001.2248485507,13982307.66396832,4118076.630811765
2020-06-07,32224132.886932604,947287.0541714838,944665.8182872777,3192832.75729156,955656.874616205,14904930.301604318,4140119.811463044
2020-06-08,31296776.905674234,929947.1526436165,927355.9812583686,3205260.4080600496,944695.8827862359,15837198.533622064,4135207.560703666
2020-06-09,30392602.935319573,906717.7108619452,904173.9703546598,3196766.865695875,927403.4121363312,16773095.48812257,4103484.57655782
2020-06-10,29516877.571438603,878205.5634957924,875725.3638809694,3167587.43324335,904237.5112471221,17706512.431822218,4045792.9967391426
2020-06-11,28674148.274093922,845131.5059639938,842729.2973446792,3118493.88288498,875803.3548764779,18631409.337057065,3963625.388848974
2020-06-12,27868167.856353693,808292.1568961488,805980.4177402277,3050751.4625205747,842819.7668080727,19541971.524229545,3859043.6194167235
2020-06-13,27101858.17393581,768520.6526814861,766309.6824178826,2966050.422682154,806081.1866325453,20432753.75070051,3734571.07536364
2020-06-14,26377311.002945337,726649.3518610229,724547.1709904714,2866418.338818188,766418.4718109346,21298804.30637541,3593067.6906792107
2020-06-15,25695821.51570376,683477.1350188382,681489.487241578,2754120.840810786,724661.7040837627,22135763.508466575,3437597.975829624
2020-06-16,25057948.007479105,639743.0644346066,637873.508224656,2631558.7176012234,681607.5788088876,22939933.210485026,3271301.78203583
2020-06-17,24463590.66021768,596107.2750316549,594357.3472614251,2501168.797712992,637993.1366643768,23708316.267037634,3097276.072744647
2020-06-18,23912082.08373833,553139.1446442986,551508.5764793498,2365334.714671665,594476.706866706,24438627.056945667,2918473.8593159635
2020-06-19,23402282.982287128,511312.13629882596,509799.1014512037,2226311.9304599576,551626.1097966763,25129275.95095405,2737624.0667587835
2020-06-20,22932677.338930976,471004.26626635867,469605.64335615083,2086169.5075988618,509913.5133886181,25779331.887203764,2557173.7738652206
2020-06-21,22501462.774425913,432502.93086846307,431214.56450506276,1946749.349843626,469715.89990295836,26388467.94486196,2379252.280712089
2020-06-22,22106633.035162535,396012.79060306156,394829.73926337826,1809642.1577020546,431319.87952877977,26956895.01653231,2205654.948305116
2020-06-23,21746050.760307133,361665.5125146549,360582.2748554004,1676178.2672082554,394929.55294380704,27485288.459969915,2037843.7797229104
2020-06-24,21417509.688239563,329530.3575464884,328541.07206757023,1547430.8793840692,360676.2270357367,27974712.07482984,1876961.2369305575
2020-06-25,21118786.25074597,299624.82174589956,298723.437493592,1424228.905129087,328628.9732941808,28426543.022379003,1723853.7268749864
2020-06-26,20847681.069734853,271924.76284853375,271105.181011118,1307176.671657227,298805.2399084838,28842400.495759346,1579101.4345057607
2020-06-27,20602051.238238085,246373.6436932201,245629.83149676851,1196677.9737784911,271180.95065208216,29224080.144290164,1443051.6174717112
2020-06-28,20379834.469888903,222890.6890290934,222216.76834918343,1092962.320630532,245699.72301331014,29573495.520451434,1315853.0096596254
2020-06-29,20179066.277231846,201377.87899543624,200768.19265705856,996111.6531799692,222281.00269071572,29892627.190592714,1197489.5321754054
2020-06-30,19997891.32535318,181725.79293088836,181174.95187866763,906086.2348892663,200827.03794321552,30183479.646826632,1087812.0278201546
2020-07-01,19834570.03451929,163818.37635039978,163321.29083389195,822748.8104488753,181228.70741438054,30448045.778681405,986567.1867992751
2020-07-02,19687481.39853069,147536.73826900817,147088.63598859837,745886.4643917363,163370.27406998997,30688278.398808535,893423.2026607445
2020-07-03,19555122.86279893,132762.10186601142,132358.53573176308,675229.8841956155,147133.17213475984,30906068.151139416,807991.9860616269
2020-07-04,19436107.98062823,119378.0343513237,119014.88217069831,610469.9413874946,132398.94968538603,31103227.043632925,729847.9757388183
2020-07-05,19329162.44619583,107272.07636631267,106945.53443240137,551271.6549345362,119051.4924174124,31281476.822503295,658543.7313008489
2020-07-06,19233118.993170828,96336.88080224533,96043.45302500241,497285.70243899414,106978.64858906975,31442441.423587907,593622.5832412394
2020-07-07,19146911.551186234,86470.95806219461,86207.44198459218,448157.7059079434,96073.3647246429,31587642.7848436,534628.6639701381
2020-07-08,19069568.969171777,77579.11123883397,77342.58201445677,403535.54941482586,86234.42883781741,31718499.370174535,481114.66065365984
2020-07-09,19000208.544468883,69572.63152262283,69360.42470289505,363074.9940804816,77366.90441910618,31836326.829927985,432647.6256031044
2020-07-10,18938029.53865405,62369.31202793269,62179.005814832904,326443.84842186177,69382.32530952305,31942340.300896127,388813.16044979444
2020-07-11,18882306.81374817,55893.32744492423,55722.724905881056,293324.9347980768,62198.709488889515,32037657.9240088,349218.262243001
2020-07-12,18832384.684539657,50075.01759652906,49922.12920851213,263418.0696714432,55740.4390569073,32123305.228192344,313493.08726797224
2020-07-13,18787671.05267987,44850.605074124556,44713.631859785215,236441.24980548385,49938.04438218972,32200220.092440493,281291.8548796084
2020-07-14,18747631.86470604,40161.8705376493,40039.18797382943,212131.210515619,44727.922510304685,32269258.054240663,252293.08105326828
2020-07-15,18711785.918038186,35955.80385344313,35845.94666785517,190243.4971057498,40052.01335206134,32331197.781002592,226199.30095919291
2020-07-16,18679700.02526539,32184.24485062611,32085.892772796735,170552.16753833412,35857.45177561376,32386746.56234562,202736.41238896022
2020-07-17,18650984.536819115,28803.523951399984,28715.488446274565,152849.22366021428,32096.20934550069,32436545.71556924,181652.74761161426
2020-07-18,18625289.214704193,25774.110130368237,25695.32211492085,136943.8501168746,28724.735935952598,32481175.825048532,162717.96024724282
2020-07-19,18602299.4447252,23060.271456192197,22989.769978993765,122661.5244167332,25703.608653169806,32521161.759401843,145721.7958729254
2020-07-20,18581732.7711202,20629.751755672874,20566.673605000164,109843.04831600602,22997.193305519486,32556977.42880809,130472.8000716789
2020-07-21,18563335.73530171,18453.465622104923,18397.035818489774,98343.53957590117,20573.321952057726,32589050.25950025,116797.0051980061
2020-07-22,18546880.999190558,16505.21298811278,16454.736111153372,88031.41395703415,18402.988745145514,32617765.373864263,104536.62694514693
2020-07-23,18532164.733161334,14761.413733305446,14716.26602922368,78787.37981264267,16460.065284031014,32643469.473292686,93548.79354594811
2020-07-24,18519004.24870032,13200.86224587159,13160.484461014179,70503.46158192142,14721.035948448034,32666474.427471854,83704.323827793
2020-07-25,18507235.856353056,11804.50146156415,11768.39234726614,63082.06364435309,13164.753131573581,32687060.578540996,74886.56510591724
2020-07-26,18496712.930288877,10555.215628643697,10522.926064176803,56435.08217422892,11772.211897097257,32705479.771908216,66990.29780287262
2020-07-27,18487304.161741048,9437.640865444204,9408.768547827676,50483.069654625215,10526.343311027169,32721958.12773885,59920.71052006942
2020-07-28,18478891.984622885,8437.992466157251,8412.17711816205,45154.45441886991,9411.825517449002,32736698.56849205,53592.44688502716
2020-07-29,18471371.157719657,7543.907852694498,7520.826903228375,40384.815854549175,8414.911516691129,32749883.118573062,47928.72370724367
2020-07-30,18464647.488973264,6744.304052315903,6723.668746391718,36116.21462055172,7523.272546770312,32761674.99235383,42860.51867286762
2020-07-31,18458636.688483365,6029.248591343715,6010.800489897783,32296.576300047116,6725.855950869972,32772220.486625206,38325.82489139083
2020-08-01,18453263.337924138,5389.842726366224,5373.350559228882,28879.12626614501,6012.756424206373,32781650.693083312,34268.96899251123
2020-08-02,18448459.965106435,4818.11597943172,4803.372817702605,25821.873110499084,5375.099564637109,32790083.045803595,30639.989089930805
2020-08-03,18444166.213391606,4306.930997920341,4293.751714827922,23087.137728137866,4804.936696339301,32797622.717882294,27394.068726058205
2020-08-04,18440328.096580267,3849.897819334855,3838.1168113384883,20641.12502389701,4295.149989923974,32804363.880576458,24491.022843231865
2020-08-05,18436897.330754474,3441.296683385406,3430.7658257940775,18453.535174658246,3839.366961743526,32810390.83738744,21894.831858043653
2020-08-06,18433830.73534434,3076.008596406783,3066.595410134607,16497.21142149584,3431.88349711323,32815779.044637714,19573.220017902622
2020-08-07,18431089.69642123,2749.4529148589913,2741.038923112047,14747.821456570075,3067.5946046598388,32820596.0292073,17497.274371429066
2020-08-08,18428639.68589115,2457.5312743825875,2450.010530077367,13183.569595394914,2741.932170553771,32824902.21323903,15641.100869777501
2020-08-09,18426449.83087669,2196.5772479069865,2189.855014463079,11784.937073723308,2450.80904093868,32828751.65480164,13981.514321630293
2020-08-10,18424492.528136656,1963.311170197418,1957.3027400334045,10534.447970386718,2190.568817742973,32832192.71272272,12497.759140584136
2020-08-11,18422743.098883335,1754.799616722419,1749.4292533229077,9416.458425929291,1957.9408067979068,32835268.643073972,11171.25804265171
2020-08-12,18421179.47982079,1568.4190717207741,1563.619062543332,8416.966996537984,1749.9996075449767,32838018.13411091,9985.386068258758
2020-08-13,18419781.946648188,1401.8233638417591,1397.5331726047698,7523.444149760429,1564.1288804837848,32840475.78583817,8925.267513602188
