,S,E,E_delta,I,I_delta,R,E+I
2020-07-24,1429890616.5047572,1301423.3330525414,603914.3085605174,960738.3199604684,521472.13806390413,7170995.842229636,2262161.6530130096
2020-07-25,1429246012.9318092,1389286.5486761506,644603.5729480594,1025800.5133620414,556740.3573244502,7662674.006152513,2415087.062038192
2020-07-26,1428558066.4081683,1482905.4082187647,687946.5236408152,1095153.05938465,594327.6640982012,8187649.124228106,2578058.467603415
2020-07-27,1427823962.5653565,1582632.0534789716,734103.8428117617,1169062.5059726308,634377.1975515547,8748116.87519168,2751694.5594516024
2020-07-28,1427040718.383842,1688836.6333595072,783244.1815144785,1247809.6334692333,677039.601633943,9346409.34932902,2936646.2668287405
2020-07-29,1426205174.0886154,1801907.704970437,835544.2952266571,1331689.8742062557,722473.223615727,9985002.332207726,3133597.5791766928
2020-07-30,1425313984.9515274,1922252.5563810817,891189.1370881475,1421013.6889491125,770844.2856775029,10666522.803142373,3343266.245330194
2020-07-31,1424363613.0513656,2050297.4335615207,950371.900161696,1516106.888759329,822327.0229812571,11393756.626313413,3566404.3223208496
2020-08-01,1423350319.0524108,2186487.6517617437,1013293.998954675,1617310.8892211772,877103.7807544519,12169656.406606017,3803798.5409829207
2020-08-02,1422270154.073143,2331287.5690922346,1080164.979267786,1724982.8822097243,935365.061937295,12997349.475554764,4056270.451301959
2020-08-03,1421118951.728957,2485180.3973976886,1151202.3441861405,1839495.9084508927,997309.5158806866,13880145.965194283,4324676.305848582
2020-08-04,1419892320.4462502,2648667.8226652117,1226631.2827067608,1961238.812040392,1063143.8574392374,14821546.919044022,4609906.634705604
2020-08-05,1418585636.1601343,2822269.404196813,1306684.2861159903,2090616.0558516718,1133082.704584389,15825252.37981713,4912885.460048485
2020-08-06,1417194035.5243273,3006521.7186295902,1391600.6358071272,2228047.374382695,1207348.3213743495,16895169.382660456,5234569.093012285
2020-08-07,1415712409.779542,3201977.211643433,1481625.7447853938,2373967.2380831772,1286170.251771551,18035419.770731524,5575944.44972661
