,S,E,E_delta,I,I_delta,R,E+I
2020-08-21,0.0024605199979583726,2.7064321564606858e-06,2.50545050818399e-06,197551.28666529324,2.6606235799183612e-06,199802448.71087143,197551.28666799967
2020-08-22,0.0024581502605800763,2.559820619127415e-06,2.36973737829632e-06,187040.7576879069,2.5163489156295907e-06,199812959.23985133,187040.75769046674
2020-08-23,0.0024559087637094816,2.4212830137899845e-06,2.2414968705946132e-06,177089.43144338438,2.3800344759320436e-06,199822910.56609824,177089.43144580568
2020-08-24,0.0024537884587482947,2.290361070345753e-06,2.1203049611867622e-06,167667.55608030962,2.2512269046309937e-06,199832332.44146356,167667.55608259997
2020-08-25,0.002451782695771678,2.166623929249485e-06,2.005762976616542e-06,158746.96266632364,2.12950011771281e-06,199841253.03487968,158746.96266849028
2020-08-26,0.002449885199823399,2.049666360957208e-06,1.8974959482790933e-06,150300.98097041654,2.01445351657137e-06,199849699.0165776,150300.9809724662
2020-08-27,0.0024480900487370717,1.9391071147769757e-06,1.7951510863270593e-06,142304.35972594237,1.9057103325072919e-06,199857695.63782397,142304.35972788147
2020-08-28,0.0024463916523738533,1.8345873864501228e-06,1.6983963632184656e-06,134733.1911359652,1.8029160915453185e-06,199865266.80641574,134733.1911377998
2020-08-29,0.0024447847331758817,1.7357693947782163e-06,1.6069191979713883e-06,127564.83939522633,1.7057371896432948e-06,199872435.15815818,127564.8393969621
2020-08-30,0.0024432643079428705,1.6423350585010889e-06,1.5204252330110057e-06,120777.8730150327,1.6138595692881332e-06,199879222.12454,120777.87301667503
2020-08-31,0.0024418256707466387,1.5539847654312945e-06,1.4386371962320488e-06,114352.00074873543,1.5269874893018431e-06,199885647.9968078,114352.00075028942
2020-09-01,0.0024404643769050756,1.4704362265699105e-06,1.3612938415630687e-06,108268.01092623248,1.4448423804244528e-06,199891731.98663175,108268.01092770293
2020-09-02,0.002439176227943159,1.3914234085765426e-06,1.2881489619163406e-06,102507.71401612168,1.3671617799097085e-06,199897492.28354323,102507.7140175131
2020-09-03,0.0024379572574742135,1.3166955385504115e-06,1.2189704689457266e-06,97053.88824377992,1.2936983389718578e-06,199902946.10931686,97053.88824509662
2020-09-04,0.002436803717939693,1.2460161756063089e-06,1.1535395345207219e-06,91890.22810278094,1.2242188974648245e-06,199908109.76945907,91890.22810402696
2020-09-05,0.0024357120681504293,1.1791623442050905e-06,1.0916497892637732e-06,87001.29560571427,1.1585036206649916e-06,199912998.7019573,87001.29560689343
2020-09-06,0.0024346789615765346,1.1159237246285584e-06,1.0331065738947265e-06,82372.47412865827,1.0963451934712586e-06,199917627.52343544,82372.4741297742
2020-09-07,0.0024337012353370492,1.0561018963778854e-06,9.777262394853443e-07,77989.92471131407,1.0375480677360174e-06,199922010.07285383,77989.92471237018
2020-09-08,0.0024327758998439974,9.995096306273265e-07,9.253354930520846e-07,73840.5446821496,9.819277588026435e-07,199926159.452884,73840.54468314911
2020-09-09,0.002431900129058787,9.459702281846867e-07,8.757707852102909e-07,69911.92848485355,9.293101876529307e-07,199930088.0690822,69911.92848579952
2020-09-10,0.0024310712513219064,8.953168997001336e-07,8.288777368806138e-07,66192.33058898077,8.795310653651668e-07,199933807.66697896,66192.33058987609
2020-09-11,0.0024302867407196248,8.47392185128551e-07,7.845106022817054e-07,62670.630373901586,8.32435316853288e-07,199937329.36719486,62670.63037474898
2020-09-12,0.0024295442089539605,8.02047409690272e-07,7.425317656643664e-07,59336.29888106733,7.878765411026454e-07,199940663.69868848,59336.29888186938
2020-09-13,0.002428841397684517,7.591421737932082e-07,7.028112694436661e-07,56179.36733519006,7.457165053407299e-07,199943820.6302351,56179.3673359492
2020-09-14,0.002428176171312948,7.185438745781126e-07,6.652263715689543e-07,53190.397340223106,7.058246707840499e-07,199946809.60023078,53190.39734094165
2020-09-15,0.002427546510182809,6.801272569299697e-07,6.296611301389864e-07,50360.4526610362,6.680777477871293e-07,199949639.54491064,50360.45266171633
2020-09-16,0.0024269505041693866,6.43773991963934e-07,5.960060134220749e-07,47681.072506419834,6.323592783881107e-07,199952318.92506588,47681.07250706361
2020-09-17,0.002426386346635806,6.093722811453989e-07,5.641575335807287e-07,45144.24623354208,5.985592443992637e-07,199954855.75133935,45144.24623415145
