,S,E,E_delta,I,I_delta,R,E+I
2020-05-18,1617940.1457032932,240193.7002542574,80275.36600379963,3217504.0633028643,147552.55742515117,55386190.09073956,3457697.7635571216
2020-05-19,1554033.0090747683,188834.0076984528,63907.13662852482,2680512.3176299883,115266.8291843294,56038448.66559677,2869346.3253284413
2020-05-20,1502894.7604009616,149352.4887158673,51138.24867380664,2227733.5037194784,90619.76765639213,56581847.24716367,2377085.992435346
2020-05-21,1461793.0768847156,118781.23581936397,41101.68351624597,1847796.0453325682,71672.93641274932,57033457.641963325,1966577.2811519322
2020-05-22,1428633.5948484794,94938.65491639331,33159.48203623624,1530209.3613913176,57002.062939206895,57408046.38884378,1625148.016307711
2020-05-23,1401796.251829658,76215.77838052248,26837.34301882139,1265562.6137884662,45560.21955469223,57718253.356001325,1341778.3921689887
2020-05-24,1380017.3320480932,61419.421215028065,21778.919781564797,1045580.6181971185,36575.27694705921,57974810.62853973,1107000.0394121467
2020-05-25,1362303.6082301645,49658.50882768213,17713.723817928698,863093.1525663862,29474.63620527463,58186772.73037574,912751.6613940683
2020-05-26,1347869.1867602863,40262.2517721459,14434.421469878149,711955.9371634652,23830.67852541438,58361740.62430407,752218.188935611
2020-05-27,1336088.5527138219,32721.387824767204,11780.634046464487,586948.3664758322,19321.497993843182,58506069.69298555,619669.7543005993
2020-05-28,1326461.2872910171,26645.9490672412,9627.265422804736,483663.77569085616,15702.704180330742,58625056.987950854,510309.7247580974
2020-05-29,1318585.282973172,21734.798449978574,7876.004317845181,398401.68536150595,12787.154935107807,58723106.23321531,420136.48381148453
2020-05-30,1312136.2114244928,17753.53274319475,6449.071548679234,328067.27130602597,10430.337255463059,58803870.984526254,345820.80404922075
2020-05-31,1306851.6417104152,14518.339349571945,5284.569714077417,270080.609983698,8519.763107700224,58870377.40895628,284598.94933326996
2020-06-01,1302518.653596815,11884.105008645762,4332.988113600182,222296.5748489191,6967.222454526365,58925128.666545585,234180.67985756486
2020-06-02,1298964.10442159,9735.577456253937,3554.5491752249063,182935.26494208587,5703.076727616732,58970193.05318003,192670.8423983398
2020-06-03,1296046.9300617494,7980.734429822787,2917.1743598405783,150522.29568819667,4672.017386271728,59007278.039820194,158503.03011801947
2020-06-04,1293652.0191369746,6545.761592808156,2394.9109247747224,123838.01190328406,3829.8837617893532,59037792.2073669,130383.77349609221
2020-06-05,1291685.3140278454,5371.21369404885,1966.7051091292226,101874.58638769985,3141.2530078885284,59062896.88589037,107245.8000817487
2020-06-06,1290069.8756936698,4409.054153138341,1615.438334175667,83799.97334896456,2577.597875086176,59083549.096804194,88209.0275021029
2020-06-07,1288742.7106972884,3620.3531155800547,1327.164996381325,68927.74857889193,2115.8660339396106,59100537.187608205,72548.10169447199
2020-06-08,1287652.204547449,2973.4838733138645,1090.5061498393495,56691.95900472472,1737.3753921055397,59114510.352574475,59665.442878038586
2020-06-09,1286756.0398243694,2442.700023867309,896.1647230797644,46626.20526553243,1426.94857252632,59126003.05488619,49068.905289399736
2020-06-10,1286019.5036346305,2007.0061088965126,736.5361897389537,38346.28189999092,1172.23010470975,59135455.20835644,40353.28800888744
2020-06-11,1285414.1089273077,1649.2563620509904,605.3947073228983,31535.79477792274,963.1444541684205,59143228.83993268,33185.05113997373
2020-06-12,1284916.4696539075,1355.4321159482163,497.63927340029596,25934.261690695195,791.4635195030702,59149621.83653941,27289.693806643412
2020-06-13,1284507.3817967225,1114.0601067229045,409.0878571848936,21327.278446689546,650.4598664102054,59154879.279649824,22441.33855341245
2020-06-14,1284171.071745187,915.7425810705811,336.31005153547045,17538.39936420259,534.6275771877938,59159202.786309496,18454.14194527317
2020-06-15,1283894.5809728703,752.7766001195785,276.49077231664955,14422.43826888228,439.4567532676521,59162758.20415808,15175.214869001858
2020-06-16,1283667.2619091328,618.8448413413074,227.3190637374444,11859.944833070489,361.2508225157154,59165681.94841641,12478.789674411797
2020-06-17,1283480.3646475002,508.76394516625584,186.8972616325138,9752.652300769694,296.97815780756537,59168086.21910652,10261.41624593595
2020-06-18,1283326.6979442015,418.2793376664182,153.6667032986848,8019.727292277459,244.15131079852245,59170063.29542581,8438.006629943877
2020-06-19,1283200.351031637,343.89770108446805,126.34691256439606,6594.681392817634,200.72854914634624,59171689.06987441,6938.579093902103
2020-06-20,1283096.465254667,282.75001745231344,103.88577696995931,5422.8284339194715,165.03346060211393,59173025.95629391,5705.578451371785
2020-06-21,1283011.0465508038,232.47949245952705,85.41870386309941,4459.191515422332,135.6892288558858,59174125.282441266,4691.671007881859
2020-06-22,1282940.8114314598,191.14976260966526,70.23511934404176,3666.7805356381045,111.56484919390356,59175029.25827024,3857.9302982477698
2020-06-23,1282883.0604536303,157.169662513274,57.750977829591385,3015.1748533194677,91.73107792598263,59175772.59503049,3172.3445158327418
2020-06-24,1282835.5742580248,129.2315292430111,47.48619560555299,2479.357171593877,75.4243288758159,59176383.83704109,2608.588700836888
2020-06-25,1282796.5281372,106.26058388040349,39.04612082487162,2038.7542119823127,62.01706618747924,59176886.457066886,2145.0147958627163
2020-06-26,1282764.4218230206,87.37338508174238,32.10631417942323,1676.4475734676175,50.99351297808434,59177299.757218376,1763.8209585493598
2020-06-27,1282738.0217768347,71.84371769553482,26.400046185850705,1378.5246299554387,41.929713572058276,59177639.60987546,1450.3683476509736
2020-06-28,1282716.3137523886,59.074578390845076,21.708024446117708,1133.5446452924905,34.477163750807456,59177919.06702387,1192.6192236833356
2020-06-29,1282698.4638004133,48.5751634622539,17.84995197531088,932.099674620167,28.34936690390206,59178148.86136145,980.6748380824208
2020-06-30,1282683.786210988,39.94196220711704,14.677589425374565,766.4534372966436,23.310790680511428,59178337.81838945,806.3953995037607
