,S,E,E_delta,I,I_delta,R,E+I
2020-06-25,4542750.464711262,468.85955258389737,468.78915212683256,22980.231320933293,581.5097911549777,207993209.44441512,23449.09087351719
2020-06-26,4542372.527378394,377.99408845749304,377.93733286767554,18528.4925620332,468.80279699407987,207998129.985971,18906.486650490693
2020-06-27,4542067.829554592,304.7435800997412,304.69782380167777,14939.108435858707,377.9483321594296,208002097.31842935,15243.852015958448
2020-06-28,4541822.175005154,245.69143874037744,245.6545494383757,12045.04385059487,304.7066907977395,208005296.0897054,12290.735289335247
2020-06-29,4541624.120362088,198.08438408814422,198.05464306560992,9711.613197948478,245.66169771784314,208007875.18205577,9909.697582036622
2020-06-30,4541464.440892706,159.7034475564139,159.6794693821598,7830.216889614852,198.06040591389012,208009954.63877,7989.9203371712665
2020-07-01,4541335.700085974,128.76013888192955,128.74080673158304,6313.290049328872,159.68411540606738,208011631.2497257,6442.050188210801
2020-07-02,4541231.902831694,103.81284073380196,103.79725428027457,5090.228973332718,128.74455242840216,208012983.05535412,5194.04181406652
2020-07-03,4541148.2159250425,83.69947322752638,83.686906651941,4104.106224414813,103.80027415821658,208014072.9783772,4187.8056976423395
2020-07-04,4541080.742806067,67.48325082188616,67.47311897548512,3309.021764740185,83.68934138112535,208014951.75217825,3376.505015562071
2020-07-05,4541026.341996333,54.408978601802964,54.40080973400004,2667.96702924502,67.47508195408324,208015660.2819957,2722.376007846823
2020-07-06,4540982.480747201,43.86783535485841,43.86124913163891,2151.102646549971,54.402392378583464,208016231.5487708,2194.9704819048293
2020-07-07,4540947.117065139,35.36899227580011,35.363682061140175,1734.3697226921738,43.86252514019847,208016692.1442198,1769.738714967974
2020-07-08,4540918.604608097,28.516738469304215,28.512457042154445,1398.3700997963845,35.36471084865034,208017063.50855353,1426.8868382656888
2020-07-09,4540895.616016605,22.992043451723404,22.98859149195725,1127.4635027340742,28.513286509538062,208017362.9284371,1150.4555461857976
2020-07-10,4540877.081104657,18.53769514248685,18.534911948713745,909.039570040244,22.9892602579503,208017604.34163007,927.5772651827309
2020-07-11,4540862.13702924,14.946319410686197,14.944075417115265,732.9308978177537,18.535451148915918,208017798.98575345,747.8772172284399
2020-07-12,4540850.088116379,12.050722116962836,12.048912860504096,590.9397840461287,14.944510154227457,208017955.92137736,602.9905061630915
2020-07-13,4540840.37347194,9.716103182716871,9.714644439181189,476.45664990703096,12.049263373427154,208018082.45377487,486.17275308974786
2020-07-14,4540832.540868403,7.833779673308114,7.832603536096397,384.152379986748,9.714927045505155,208018184.47297183,391.9861596600561
2020-07-15,4540826.225691356,6.316125329129105,6.315177047744181,309.73026263067595,7.8328313919231904,208018266.72792056,316.04638795980503
2020-07-16,4540821.133965189,5.092490735734989,5.091726166864759,249.72598512846142,6.315360760258875,208018333.0475588,254.81847586419642
2020-07-17,4540817.028667578,4.105914058507319,4.105297610972543,201.34637471964422,5.091874288200213,208018386.5190435,205.45228877815154
2020-07-18,4540813.718695476,3.310469123684644,3.3099721015532912,162.33937960923015,4.105417036375966,208018429.63145566,165.6498487329148
2020-07-19,4540811.049968877,2.6691273321687694,2.668726598885952,130.8892381318727,3.3100683904018267,208018464.39166552,133.55836546404146
2020-07-20,4540808.89825814,2.1520338348796333,2.151710736213518,105.53195653304826,2.6688042335026543,208018492.41775134,107.68399036792789
2020-07-21,4540807.163400947,1.73511769753308,1.734857193190292,85.0871610848078,2.1517733305368454,208018515.01432014,86.82227878234089
2020-07-22,4540805.764639644,1.3989713398081989,1.3987613032891955,68.60315240230028,1.7349076610140766,208018533.2332365,70.00212374210848
2020-07-23,4540804.636861915,1.1279470750086178,1.1277777291072897,55.31260433934487,1.3988019939068708,208018547.92258656,56.44055141435349
2020-07-24,4540803.727569766,0.9094286865116038,0.9092921481790216,44.59684531331794,1.1278105366760356,208018559.76615614,45.506273999829546
2020-07-25,4540802.994435725,0.7332441279594843,0.7331340413435341,35.95705939980206,0.9093185998956536,208018569.31526065,36.69030352776155
2020-07-26,4540802.403332479,0.59119200520649,0.5911032457843278,28.991066638211002,0.7331553685373222,208018577.01440877,29.582258643417493
2020-07-27,4540801.926744248,0.4766597957068438,0.4765882317368533,23.374601692216466,0.5911204412364994,208018583.22199416,23.85126148792331
2020-07-28,4540801.542485915,0.3843160321400213,0.3842583323284284,18.846219400758983,0.4766020958952509,208018588.22697854,19.230535432899003
2020-07-29,4540801.2326703165,0.3098621205773788,0.30981559900613165,15.19512458283816,0.3842695105687742,208018592.26234287,15.504986703415538
2020-07-30,4540800.982875586,0.24983223978736138,0.2497947308844958,12.251359580350002,0.3098246116745132,208018595.51593247,12.501191820137363
2020-07-31,4540800.781473821,0.2014320066499295,0.2014017643821834,9.877892773938964,0.2498019975196153,208018598.13920128,10.079324780588893
2020-08-01,4540800.619089807,0.16240839733936147,0.1623840139343897,7.964239795746099,0.20140762324495773,208018600.25426188,8.12664819308546
2020-08-02,4540800.488164598,0.1309448689713572,0.13092520938602614,6.4213205090166205,0.1623887377540304,208018601.9595699,6.552265377987978
2020-08-03,4540800.382603649,0.10557679954346419,0.10556094862770257,5.177312348805005,0.1309290180555956,208018603.33450708,5.2828891483484695
2020-08-04,4540800.29749312,0.08512330984705659,0.0851105297437269,4.17430699814776,0.10556401944013451,208018604.44307646,4.259430307994816
2020-08-05,4540800.22887113,0.06863229363044607,0.06862198942819411,3.3656147689977503,0.08511300564480463,208018605.3368817,3.4342470626281965
2020-08-06,4540800.173543341,0.055336097149639045,0.05532778918985865,2.713591207622226,0.06862398567066567,208018606.05752924,2.768927304771865
2020-08-07,4540800.128934255,0.044615784980174024,0.04460908652897554,2.1878847535330914,0.055329398698440564,208018606.6385651,2.2325005385132655
2020-08-08,4540800.092967327,0.03597232865873367,0.0359669279045467,1.7640238809245046,0.04461038422598705,208018607.10703635,1.7999962095832382
2020-08-09,4540800.063968305,0.02900337698380109,0.02899902252260075,1.4222779544019897,0.03596797419753333,208018607.48475024,1.4512813313857909
2020-08-10,4540800.040587288,0.02338452663248632,0.023381015764981663,1.1467387721105295,0.028999866116296433,208018607.7892893,1.170123298743016
2020-08-11,4540800.021735898,0.018854221241245552,0.018851390537265405,0.9245800423086407,0.023381695928506172,208018608.03482974,0.9434342635498862
2020-08-12,4540800.006536605,0.01520157600363576,0.015199293694485399,0.7454603221919489,0.01885193893209519,208018608.2328014,0.7606618981955847
2020-08-13,4540799.994281884,0.012256561021225052,0.012254720865878985,0.6010416259022467,0.015199735848289693,208018608.39241984,0.6132981869234718
2020-08-14,4540799.984401282,0.009882086443748338,0.009880602783351403,0.4846012930310557,0.012255077360828117,208018608.52111524,0.49448337947480403
2020-08-15,4540799.976434858,0.007967620962817074,0.007966424733281702,0.3907190501811008,0.009880890214212967,208018608.62487838,0.39868667114391787
2020-08-16,4540799.970011775,0.006424046600993263,0.006423082118080001,0.31502469836887714,0.007966656479903812,208018608.7085394,0.3214487449698704
2020-08-17,4540799.964833043,0.005179510287468163,0.005178732654695524,0.2539946811708672,0.006423268968220624,208018608.7759927,0.25917419145833537
2020-08-18,4540799.96065759,0.0041760791118853995,0.0041754521306077205,0.2047880639038378,0.005178883306190484,208018608.8303782,0.2089641430157232
2020-08-19,4540799.957291052,0.0033670435589575444,0.003366538043325383,0.16511428870471861,0.004175573596253238,208018608.87422755,0.16848133226367615
2020-08-20,4540799.954576716,0.0027147431899348625,0.002714335608299644,0.13312654953685288,0.003366635977322326,208018608.90958193,0.13584129272678774
2020-08-21,4540799.952388231,0.002188813556802291,0.0021884849363228774,0.10733582375151206,0.002714414569455449,208018608.93808708,0.10952463730831435
2020-08-22,4540799.950623723,0.0017647727433931556,0.0017645077868539698,0.0865415583918329,0.002188548600263105,208018608.96106988,0.08830633113522605
2020-08-23,4540799.949201055,0.0014228817371811785,0.001422668110909957,0.06977578470107944,0.001764559117121934,208018608.97960022,0.07119866643826062
2020-08-24,4540799.948054002,0.0011472255822806436,0.0011470533420185243,0.05625805937722131,0.0014227094969190592,208018608.99454066,0.05740528495950195
2020-08-25,4540799.947129168,0.0009249725415085035,0.0009248336695068194,0.045359135098593614,0.0011470867102789594,208018609.00658667,0.046284107640102115
2020-08-26,4540799.946383503,0.0007457767816501684,0.0007456648134458971,0.03657166919114842,0.0009248605733042322,208018609.016299,0.03731744597279859
2020-08-27,4540799.945782296,0.0006012967770480256,0.0006012065005443659,0.029486606931832443,0.0007456865051465087,208018609.02412975,0.030087903708880467
2020-08-28,4540799.9452975625,0.00048480701329696376,0.0004847342261413035,0.02377414013575642,0.0006012239898923654,208018609.03044343,0.024258947149053384
2020-08-29,4540799.944906737,0.0003908849159326734,0.0003908262298979415,0.019168354653331568,0.00048474832726223187,208018609.03553396,0.019559239569264242
2020-08-30,4540799.944591626,0.0003151584307068727,0.00031511111397026733,0.015454852121542179,0.00039083759919606803,208018609.0396383,0.015770010552249053
2020-08-31,4540799.944337561,0.00025410250536278756,0.0002540643553399883,0.012460769764436656,0.00031512028068407343,208018609.0429475,0.012714872269799444
2020-09-01,4540799.944132716,0.0002048749991791644,0.0002048442399944864,0.010046733666613739,0.00025407174617810956,208018609.0456156,0.010251608665792902
2020-09-02,4540799.943967557,0.00016518438190571693,0.00016515958172546425,0.008100370946248258,0.00020485019899891171,208018609.04776683,0.008265555328153975
2020-09-03,4540799.943834393,0.00013318306350260488,0.00013316306788350738,0.006531078820651792,0.00016516438628661942,208018609.0495013,0.006664261884154397
2020-09-04,4540799.943727028,0.00010738138920523676,0.00010736526735535414,0.005265807065451035,0.00013316694165272226,208018609.05089974,0.005373188454656272
2020-09-05,4540799.943640462,8.657829640235178e-05,8.656529785290094e-05,0.004245657541730115,0.00010736839065578591,208018609.05202726,0.0043322358381324665
2020-09-06,4540799.943570667,6.980540541933008e-05,6.979492509051812e-05,0.0034231424998278762,8.656781607353983e-05,208018609.05293635,0.0034929479052472063
2020-09-07,4540799.943514394,5.628194164420919e-05,5.627349167889402e-05,0.002759974034398284,6.97969554540149e-05,208018609.0536693,0.002816255976042493
2020-09-08,4540799.943469022,4.5378390630662445e-05,4.5371577684703496e-05,0.0022252817903236255,5.6275128698250244e-05,208018609.05426028,0.002270660180954288
2020-09-09,4540799.943432441,3.658719433047545e-05,3.658170126264518e-05,0.0017941759540589302,4.5372897562832176e-05,208018609.05473676,0.0018307631483894056
2020-09-10,4540799.943402946,2.9499124371185703e-05,2.949469548031092e-05,0.0014465886379514798,3.658276543960067e-05,208018609.05512094,0.0014760877623226656
2020-09-11,4540799.943379166,2.3784232559832883e-05,2.3780661681957923e-05,0.001166339724214792,2.9495553493310742e-05,208018609.05543068,0.001190123956774625
2020-09-12,4540799.943359992,1.9176491862699896e-05,1.917361277419706e-05,0.0009403836837869925,2.3781353471330047e-05,208018609.05568042,0.0009595601756496923
2020-09-13,4540799.9433445325,1.546141290182094e-05,1.545909158171495e-05,0.0007582023096469831,1.917417054259391e-05,208018609.05588177,0.0007736637225488041
2020-09-14,4540799.943332069,1.2466059518724863e-05,1.2464187910044143e-05,0.00061131509644969,1.545954129314022e-05,208018609.0560441,0.0006237811559684148
2020-09-15,4540799.943322019,1.005099863196687e-05,1.0049489611713819e-05,0.0004928844747535248,1.2464550498471812e-05,208018609.056175,0.0005029354733854916
2020-09-16,4540799.943313916,8.103809655978494e-06,8.102592979571949e-06,0.0003973975235748733,1.0049781955560324e-05,208018609.05628052,0.0004055013332308518
2020-09-17,4540799.943307383,6.533851346023193e-06,6.532870377427675e-06,0.00032040934505475426,8.102828687382976e-06,208018609.0563656,0.0003269431964007775
2020-09-18,4540799.943302115,5.268042466970654e-06,5.267251542300612e-06,0.00025833615538137494,6.533060421353151e-06,208018609.0564342,0.0002636041978483456
2020-09-19,4540799.943297869,4.247459876892377e-06,4.246822178767749e-06,0.0002082884603937593,5.267404768846026e-06,208018609.05648953,0.00021253592027065167
2020-09-20,4540799.943294444,3.424595666972349e-06,3.4240815106771203e-06,0.0001679365502252467,4.246945720597149e-06,208018609.0565341,0.00017136114589221904
2020-09-21,4540799.943291684,2.761145678161928e-06,2.76073112982673e-06,0.00013540205179029285,3.4241811186371506e-06,208018609.05657008,0.0001381631974684548
