,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Croatia,Cuba,Cyprus,Denmark,Djibouti,Dominica,Ecuador,Egypt,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,Spain,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
31,7.0,22.0,58.0,,,,53.0,10.0,,0.0,68.0,7.0,,4.0,,,13.0,0.0,,,,,,,159.0,24.0,,0.0,,0.0,,27.0,213,80.0,,6.0,,,65.0,,,180.0,7.0,,12.0,,,0.0,1.0,,,0.0,0.0,,,43.0,,,,,,,,,,38.0,2.0,0.0,240.0,1556.0,42.0,98.0,8.0,35.0,,1.0,,,,,,0.0,,,1.0,7.0,,,1.0,15.0,44.0,,,0.0,0.0,,2.0,,,141.0,29.0,,,,,97.0,,,,0.0,771.0,,,7.0,20.0,1.0,31.0,1.0,66.0,,107.0,1.0,94.0,209.0,3.0,44.0,0.0,,2.0,66.0,,0.0,2.0,28.0,,0.0,,,0.0,197.0,,1.0,0.0,,23.0,,,,,,,0.0,,,
32,7.0,23.0,58.0,,,,60.0,11.0,,0.0,68.0,8.0,,4.0,,,13.0,0.0,,,,,,,201.0,25.0,,0.0,,0.0,,34.0,259,,,6.0,,,72.0,,,191.0,8.0,,13.0,,,0.0,1.0,,,0.0,0.0,,,49.0,,,,,,,,,,47.0,2.0,0.0,280.0,1685.0,42.0,120.0,10.0,52.0,,1.0,,,,,,0.0,,,2.0,8.0,,,,15.0,46.0,,,0.0,0.0,,2.0,,,174.0,29.0,,,,,107.0,,,,0.0,864.0,,,7.0,22.0,1.0,31.0,1.0,74.0,,121.0,1.0,107.0,246.0,4.0,69.0,0.0,,2.0,71.0,,0.0,2.0,30.0,,0.0,,,0.0,235.0,,1.0,0.0,,25.0,,,,,,,0.0,,,
33,11.0,23.0,83.0,,,,65.0,,,0.0,86.0,8.0,,4.0,,,13.0,0.0,,,,,,,241.0,,,0.0,,0.0,,37.0,304,,,6.0,,,77.0,,,220.0,10.0,,15.0,,,0.0,2.0,,,0.0,0.0,,,50.0,,,,,,,,,,58.0,2.0,0.0,306.0,1812.0,46.0,137.0,12.0,80.0,,1.0,,,,,,0.0,,,2.0,10.0,,,,15.0,52.0,,,0.0,,,,,,194.0,,,,,,,,,,0.0,1039.0,,,,26.0,1.0,35.0,2.0,,,138.0,1.0,129.0,266.0,4.0,85.0,0.0,,,,,0.0,2.0,36.0,,1.0,,,0.0,257.0,,1.0,0.0,,25.0,,,,,,,0.0,,,
34,14.0,,130.0,,,,79.0,,,0.0,108.0,9.0,,4.0,,,16.0,0.0,,,,,,,299.0,,,0.0,,0.0,,43.0,361,,,7.0,,,90.0,,,242.0,14.0,,19.0,,,0.0,2.0,,,0.0,0.0,,,53.0,,,,,,,,,,66.0,4.0,0.0,,1934.0,50.0,158.0,15.0,107.0,,1.0,,,,,,0.0,,,2.0,11.0,,,,17.0,54.0,,,0.0,,,,,,233.0,,,,,,,,,,0.0,1173.0,,,,28.0,2.0,50.0,,,,169.0,1.0,159.0,295.0,6.0,94.0,0.0,,,,,0.0,2.0,40.0,,3.0,,,0.0,295.0,,1.0,0.0,,,,,,,,,0.0,,,
35,15.0,,152.0,,,,82.0,,,0.0,128.0,10.0,,4.0,,,19.0,0.0,,,,,,,359.0,,,0.0,,0.0,,48.0,426,,,8.0,,,104.0,,,272.0,19.0,,21.0,,,0.0,2.0,,,0.0,0.0,,,59.0,,,,,,,,,,77.0,4.0,0.0,,2077.0,50.0,174.0,17.0,148.0,,1.0,,,,,,0.0,,,2.0,12.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,1339.0,,,,32.0,2.0,54.0,,,,,1.0,174.0,311.0,6.0,133.0,0.0,,,,,0.0,,43.0,,5.0,,,0.0,373.0,,1.0,0.0,,,,,,,,,0.0,,,
36,15.0,,173.0,,,,,,,1.0,146.0,,,4.0,,,,0.0,,,,,,,432.0,,,0.0,,0.0,,57.0,492,,,12.0,,,123.0,,,297.0,21.0,,24.0,,,0.0,2.0,,,2.0,0.0,,,68.0,,,,,,,,,,85.0,4.0,0.0,,2234.0,54.0,210.0,20.0,197.0,,1.0,,,,,,0.0,,,,12.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,1487.0,,,,42.0,2.0,58.0,,,,,1.0,181.0,345.0,6.0,141.0,0.0,,,,,0.0,,45.0,,5.0,,,0.0,378.0,,1.0,0.0,,,,,,,,,0.0,,,
37,,,194.0,,,,,,,1.0,158.0,,,4.0,,,,3.0,,,,,,,486.0,,,0.0,,0.0,,65.0,564,,,15.0,,,139.0,,,,21.0,,24.0,,,0.0,2.0,,,2.0,0.0,,,73.0,,,,,,,,,,,4.0,0.0,,2378.0,54.0,235.0,21.0,233.0,,1.0,,,,,,0.0,,,,16.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,1651.0,,,,44.0,2.0,63.0,,,,,1.0,,380.0,6.0,148.0,0.0,,,,,0.0,,,,5.0,,,0.0,432.0,,1.0,0.0,,,,,,,,,0.0,,,
38,,,205.0,,,,,,,1.0,168.0,,,4.0,,,,3.0,,,,,,,553.0,,,0.0,,0.0,,,637,,,16.0,,,161.0,,,,24.0,,24.0,,,0.0,3.0,,,3.0,0.0,,,79.0,,,,,,,,,,,6.0,0.0,,2517.0,56.0,263.0,34.0,366.0,,1.0,,,,,,1.0,,,,16.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,1766.0,,,,50.0,2.0,66.0,,,,,2.0,,409.0,,157.0,0.0,,,,,0.0,,,,28.0,,,0.0,484.0,,1.0,0.0,,,,,,,,,0.0,,,
39,,,235.0,,,,,,,1.0,186.0,,,4.0,,,,3.0,,,,,,,667.0,,,0.0,,0.0,,,723,,,18.0,,,179.0,,,,30.0,,,,,0.0,4.0,,,3.0,0.0,,,81.0,,,,,,,,,,,6.0,0.0,,2640.0,61.0,287.0,39.0,464.0,,1.0,,,,,,1.0,,,,17.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,1867.0,,,,58.0,3.0,71.0,,,,,2.0,,435.0,,182.0,0.0,,,,,0.0,,,,35.0,,,0.0,540.0,,1.0,0.0,,,,,,,,,0.0,,,
40,,,256.0,,,,,,,2.0,204.0,,,4.0,,,,4.0,,,,,,,800.0,,,0.0,,0.0,,,812,,,19.0,,,187.0,,,,36.0,,,,,0.0,4.0,,,3.0,0.0,,,83.0,,,,,,,,,,,6.0,0.0,,2757.0,64.0,,46.0,631.0,,1.0,,,,,,1.0,,,,18.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,2101.0,,,,59.0,3.0,,,,,,6.0,,,,209.0,0.0,,,,,0.0,,,,47.0,,,1.0,559.0,,1.0,0.0,,,,,,,,,0.0,,,
41,,,,,,,,,,2.0,220.0,,,4.0,,,,4.0,,,,,,,941.0,,,0.0,,0.0,,,909,,,20.0,,,203.0,,,,40.0,,,,,0.0,7.0,,,3.0,0.0,,,86.0,,,,,,,,,,,6.0,0.0,,2898.0,64.0,,49.0,827.0,,1.0,,,,,,1.0,,,,19.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,2248.0,,,,69.0,,,,,,,6.0,,,,229.0,0.0,,,,,0.0,,,,84.0,,,1.0,584.0,,1.0,0.0,,,,,,,,,0.0,,,
42,,,,,,,,,,2.0,243.0,,,4.0,,,,5.0,,,,,,,1056.0,,,0.0,,0.0,,,1017,,,21.0,,,218.0,,,,41.0,,,,,0.0,9.0,,,,2.0,,,90.0,,,,,,,,,,,7.0,1.0,,3036.0,69.0,,57.0,1016.0,,1.0,,,,,,1.0,,,,19.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,2396.0,,,,80.0,,,,,,,12.0,,,,257.0,0.0,,,,,0.0,,,,121.0,,,1.0,641.0,,1.0,0.0,,,,,,,,,0.0,,,
43,,,,,,,,,,3.0,273.0,,,5.0,,,,5.0,,,,,,,,,,0.0,,0.0,,,1114,,,,,,237.0,,,,46.0,,,,,0.0,10.0,,,,2.0,,,,,,,,,,,,,,,2.0,,3160.0,69.0,,65.0,1268.0,,3.0,,,,,,1.0,,,,19.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,2511.0,,,,88.0,,,,,,,12.0,,,,,0.0,,,,,0.0,,,,136.0,,,1.0,705.0,,1.0,0.0,,,,,,,,,0.0,,,
44,,,,,,,,,,3.0,295.0,,,5.0,,,,14.0,,,,,,,,,,0.0,,1.0,,,1368,,,,,,247.0,,,,52.0,,,,,0.0,19.0,,,,3.0,,,,,,,,,,,,,,,2.0,,3160.0,70.0,,71.0,1441.0,,3.0,,,,,,1.0,,,,19.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,92.0,,,,,,,14.0,,,,,0.0,,,,,0.0,,,,288.0,,,3.0,756.0,,1.0,0.0,,,,,,,,,0.0,,,
45,,,,,,,,,,3.0,319.0,,,5.0,,,,21.0,,,,,,,,,,0.0,,1.0,,,1381,,,,,,,,,,52.0,,,,,0.0,30.0,,,,5.0,,,,,,,,,,,,,,,2.0,,3452.0,,,86.0,1811.0,,3.0,,,,,,,,,,20.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,17.0,,,,,0.0,,,,,0.0,,,,309.0,,,7.0,805.0,,1.0,0.0,,,,,,,,,0.0,,,
46,,,,,,,,,,3.0,,,,6.0,,,,37.0,,,,,,,,,,0.0,,1.0,,,1524,,,,,,,,,,66.0,,,,,0.0,33.0,,,,5.0,,,,,,,,,,,,,,,3.0,,3603.0,,,95.0,2158.0,,5.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,18.0,,,,,0.0,,,,,0.0,,,,491.0,,,8.0,,,1.0,0.0,,,,,,,,,0.0,,,
47,,,,,,,,,,3.0,,,,,,,,67.0,,,,,,,,,,0.0,,1.0,,,1666,,,,,,,,,,71.0,,,,,1.0,48.0,,,,8.0,,,,,,,,,,,,,,,3.0,,3739.0,,,,2505.0,,6.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,18.0,,,,,0.0,,,,,0.0,,,,598.0,,,10.0,,,1.0,0.0,,,,,,,,,0.0,,,
48,,,,,,,,,,3.0,,,,,,,,75.0,,,,,,,,,,0.0,,1.0,,,1771,,,,,,,,,,78.0,,,,,1.0,61.0,,,,12.0,,,,,,,,,,,,,,,3.0,,3872.0,,,,2978.0,,6.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,25.0,,,,,0.0,,,,,0.0,,,,767.0,,,10.0,,,1.0,1.0,,,,,,,,,0.0,,,
49,,,,,,,,,,3.0,,,,,,,,88.0,,,,,,,,,,0.0,,1.0,,,1869,,,,,,,,,,85.0,,,,,1.0,79.0,,,,13.0,,,,,,,,,,,,,,,4.0,,3993.0,,,,3407.0,,6.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,25.0,,,,,0.0,,,,,0.0,,,,1002.0,,,16.0,,,1.0,1.0,,,,,,,,,0.0,,,
50,,,,,,,,,,3.0,,,,,,,,122.0,,,,,,,,,,0.0,,1.0,,,2008,,,,,,,,,,103.0,,,,,1.0,91.0,,,,13.0,,,,,,,,,,,,,,,4.0,,4110.0,,,,4032.0,,6.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,33.0,,,,,2.0,,,,,0.0,,,,1326.0,,,20.0,,,1.0,1.0,,,,,,,,,0.0,,,
51,,,,,,,,,,5.0,,,,,,,,178.0,,,,,,,,,,0.0,,4.0,,,2120,,,,,,,,,,118.0,,,,,3.0,127.0,,,,13.0,,,,,,,,,,,,,,,4.0,,4232.0,,,,4827.0,,6.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,35.0,,,,,4.0,,,,,0.0,,,,1720.0,,,21.0,,,1.0,1.0,,,,,,,,,0.0,,,
52,,,,,,,,,,5.0,,,,,,,,220.0,,,,,,,,,,0.0,,8.0,,,2238,,,,,,,,,,135.0,,,,,4.0,148.0,,,,43.0,,,,,,,,,,,,,,,7.0,,,,,,5476.0,,6.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,38.0,,,,,5.0,,,,,0.0,,,,2182.0,,,25.0,,,1.0,1.0,,,,,,,,,0.0,,,
53,,,,,,,,,,5.0,,,,,,,,289.0,,,,,,,,,,0.0,,9.0,,,2347,,,,,,,,,,,,,,,7.0,175.0,,,,45.0,,,,,,,,,,,,,,,9.0,,,,,,6077.0,,6.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,45.0,,,,,8.0,,,,,0.0,,,,2696.0,,,36.0,,,1.0,1.0,,,,,,,,,0.0,,,
54,,,,,,,,,,6.0,,,,,,,,353.0,,,,,,,,,,0.0,,10.0,,,2445,,,,,,,,,,,,,,,9.0,244.0,,,,67.0,,,,,,,,,,,,,,,9.0,,,,,,6820.0,,7.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,54.0,,,,,10.0,,,,,0.0,,,,3434.0,,,42.0,,,1.0,1.0,,,,,,,,,0.0,,,
55,,,,,,,,,,6.0,,,,,,,,431.0,,,,,,,,,,0.0,,12.0,,,2595,,,,,,,,,,,,,,,11.0,372.0,,,,94.0,,,,,,,,,,,,,,,13.0,,,,,,7505.0,,9.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,68.0,,,,,17.0,,,,,0.0,,,,4089.0,,,66.0,,,1.0,1.0,,,,,,,,,0.0,,,
56,,,,,,,,,,7.0,,,,,,,,513.0,,,,,,,,,,0.0,,18.0,,,2665,,,,,,,,,,,,,,,13.0,450.0,,,,126.0,,,,,,,,,,,,,,,17.0,,,,,,8165.0,,12.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,71.0,,,,,24.0,,,,,0.0,,,,4858.0,,,92.0,,,1.0,1.0,,,,,,,,,0.0,,,
57,,,,,,,,,,7.0,,,,,,,,705.0,,,,,,,,,,0.0,,20.0,,,2717,,,,,,,,,,,,,,,17.0,562.0,,,,149.0,,,,,,,,,,,,,,,19.0,,,,,,9136.0,,15.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,88.0,,,,,30.0,,,,,0.0,,,,5690.0,,,102.0,,,1.0,1.0,,,,,,,,,0.0,,,
58,,,,,,,,,,7.0,,,,,,,,828.0,,,,,,,,,,0.0,,24.0,,,2746,,,,,,,,,,,,,,,17.0,674.0,,,,198.0,,,,,,,,,,,,,,,25.0,,,,,,10023.0,,19.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,88.0,,,,,34.0,,,,,2.0,,,,6528.0,,,110.0,,,2.0,1.0,,,,,,,,,0.0,,,
59,,,,,,,,,,7.0,,,,,,,,1011.0,,,,,,,,,,0.0,,27.0,,,2790,,,,,,,,,,,,,,,19.0,860.0,,,,253.0,,,,,,,,,,,,,,,29.0,,,,,,10781.0,,21.0,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,96.0,,,,,43.0,,,,,2.0,,,,7340.0,,,146.0,,,2.0,1.0,,,,,,,,,0.0,,,
60,,,,,,,,,,8.0,,,,,,,,1143.0,,,,,,,,,,0.0,,35.0,,,2837,,,,,,,,,,,,,,,20.0,1100.0,,,,325.0,,,,,,,,,,,,,,,32.0,,,,,,11591.0,,22.0,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,107.0,,,,,45.0,,,,,2.0,,,,8189.0,,,180.0,,,2.0,1.0,,,,,,,,,0.0,,,
61,,,,,,,,,,11.0,,,,,,,,1283.0,,,,,,,,,,0.0,,39.0,,,2872,,,,,,,,,,,,,,,25.0,1331.0,,,,389.0,,,,,,,,,,,,,,,35.0,,,,,,12430.0,,24.0,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,136.0,,,,,47.0,,,,,2.0,,,,9053.0,,,239.0,,,2.0,1.0,,,,,,,,,0.0,,,
62,,,,,,,,,,13.0,,,,,,,,1447.0,,,,,,,,,,0.0,,53.0,,,2914,,,,,,,,,,,,,,,27.0,1696.0,,,,455.0,,,,,,,,,,,,,,,50.0,,,,,,13157.0,,28.0,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,144.0,,,,,58.0,,,,,2.0,,,,10003.0,,,282.0,,,2.0,1.0,,,,,,,,,0.0,,,
63,,,,,,,,,,13.0,,,,,,,,1632.0,,,,,,,,,,0.0,,60.0,,,2946,,,,,,,,,,,,,,,27.0,1995.0,,,,583.0,,,,,,,,,,,,,,,56.0,,,,,,13917.0,,28.0,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,152.0,,,,,63.0,,,,,2.0,,,,10935.0,,,333.0,,,2.0,1.0,,,,,,,,,0.0,,,
64,,,,,,,,,,14.0,,,,,,,,2035.0,,,,,,,,,,0.0,,61.0,,,2983,,,,,,,,,,,,,,,34.0,2314.0,,,,732.0,,,,,,,,,,,,,,,68.0,,,,,,14681.0,,29.0,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,163.0,,,,,76.0,,,,,2.0,,,,11744.0,,,373.0,,,2.0,4.0,,,,,,,,,0.0,,,
65,,,,,,,,,,16.0,,,,,,,,2240.0,,,,,,,,,,0.0,,89.0,,,3014,,,,,,,,,,,,,,,40.0,2606.0,,,,872.0,,,,,,,,,,,,,,,77.0,,,,,,15362.0,,33.0,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,,,,,94.0,,,,,3.0,,,,12418.0,,,401.0,,,2.0,4.0,,,,,,,,,0.0,,,
66,,,,,,,,,,19.0,,,,,,,,2523.0,,,,,,,,,,,,96.0,,,3044,,,,,,,,,,,,,,,42.0,3024.0,,,,1017.0,,,,,,,,,,,,,,,109.0,,,,,,15889.0,,35.0,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,3.0,,,,13055.0,,,477.0,,,2.0,4.0,,,,,,,,,0.0,,,
67,,,,,,,,,,20.0,,,,,,,,3019.0,,,,,,,,,,,,109.0,,,3072,,,,,,,,,,,,,,,48.0,3523.0,,,,1158.0,,,,,,,,,,,,,,,114.0,,,,,,16525.0,,36.0,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,,,,,,,,,,3.0,,,,13798.0,,,591.0,,,5.0,5.0,,,,,,,,,0.0,,,
68,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,138.0,,,3099,,,,,,,,,,,,,,,,4032.0,,,,1342.0,,,,,,,,,,,,,,,149.0,,,,,,17129.0,,41.0,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,,,,,,,,,,3.0,,,,14555.0,,,687.0,,,5.0,5.0,,,,,,,,,0.0,,,
69,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,187.0,,,3122,,,,,,,,,,,,,,,,4503.0,,,,1434.0,,,,,,,,,,,,,,,166.0,,,,,,17669.0,,42.0,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,15238.0,,,793.0,,,5.0,6.0,,,,,,,,,0.0,,,
70,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,231.0,,,3139,,,,,,,,,,,,,,,,6507.0,,,,1607.0,,,,,,,,,,,,,,,199.0,,,,,,18281.0,,43.0,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,15843.0,,,870.0,,,5.0,7.0,,,,,,,,,0.0,,,
71,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,280.0,,,3161,,,,,,,,,,,,,,,,7560.0,,,,1861.0,,,,,,,,,,,,,,,239.0,,,,,,18851.0,,45.0,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,10.0,,,,,,,,,0.0,,,
72,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,323.0,,,3172,,,,,,,,,,,,,,,,8078.0,,,,2107.0,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,5.0,10.0,,,,,,,,,0.0,,,
73,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,380.0,,,3179,,,,,,,,,,,,,,,,8911.0,,,,2373.0,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,5.0,12.0,,,,,,,,,0.0,,,
74,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,435.0,,,3194,,,,,,,,,,,,,,,,10328.0,,,,2544.0,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,5.0,15.0,,,,,,,,,0.0,,,
75,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,509.0,,,3203,,,,,,,,,,,,,,,,10869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,5.0,19.0,,,,,,,,,,,,
76,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,569.0,,,3216,,,,,,,,,,,,,,,,12210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,5.0,23.0,,,,,,,,,,,,
77,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,3225,,,,,,,,,,,,,,,,13197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,5.0,26.0,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,5.0,26.0,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,30.0,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
