date,location,new_cases,new_deaths,total_cases,total_deaths,countriesAndTerritories,continent,population_year,population,total_cases_per_capita,total_deaths_per_capita,EN.ATM.CO2E.PC,NY.GDP.MKTP.CD,NY.GNP.PCAP.CD,SE.PRM.ENRR,SE.PRM.TENR,SP.DYN.LE00.IN,SP.POP.TOTL
2020-03-18,Croatia,13,0,69,0,Croatia,Europe,2020.0,4105268.0,1.6807672483258095e-05,0.0,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-19,Croatia,12,0,81,0,Croatia,Europe,2020.0,4105268.0,1.973074595860733e-05,0.0,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-20,Croatia,23,0,104,0,Croatia,Europe,2020.0,4105268.0,2.5333303453026697e-05,0.0,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-21,Croatia,22,0,126,0,Croatia,Europe,2020.0,4105268.0,3.069227149116696e-05,0.0,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-22,Croatia,80,0,206,0,Croatia,Europe,2020.0,4105268.0,5.0179427993495186e-05,0.0,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-23,Croatia,29,0,235,0,Croatia,Europe,2020.0,4105268.0,5.724352222558917e-05,0.0,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-24,Croatia,71,0,306,0,Croatia,Europe,2020.0,4105268.0,7.453837362140547e-05,0.0,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-25,Croatia,76,1,382,1,Croatia,Europe,2020.0,4105268.0,9.305117229861728e-05,2.4358945627910287e-07,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-26,Croatia,36,0,418,1,Croatia,Europe,2020.0,4105268.0,0.00010182039272466499,2.4358945627910287e-07,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-27,Croatia,77,1,495,2,Croatia,Europe,2020.0,4105268.0,0.0001205767808581559,4.871789125582057e-07,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-28,Croatia,91,1,586,3,Croatia,Europe,2020.0,4105268.0,0.00014274342137955427,7.307683688373086e-07,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-29,Croatia,71,2,657,5,Croatia,Europe,2020.0,4105268.0,0.00016003827277537058,1.2179472813955143e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-30,Croatia,56,1,713,6,Croatia,Europe,2020.0,4105268.0,0.00017367928232700034,1.4615367376746171e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-31,Croatia,77,0,790,6,Croatia,Europe,2020.0,4105268.0,0.00019243567046049124,1.4615367376746171e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-01,Croatia,77,0,867,6,Croatia,Europe,2020.0,4105268.0,0.00021119205859398217,1.4615367376746171e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-02,Croatia,96,0,963,6,Croatia,Europe,2020.0,4105268.0,0.00023457664639677604,1.4615367376746171e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-03,Croatia,48,1,1011,7,Croatia,Europe,2020.0,4105268.0,0.000246268940298173,1.70512619395372e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-04,Croatia,68,1,1079,8,Croatia,Europe,2020.0,4105268.0,0.000262833023325152,1.948715650232823e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-05,Croatia,47,4,1126,12,Croatia,Europe,2020.0,4105268.0,0.0002742817277702698,2.9230734753492343e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-06,Croatia,56,3,1182,15,Croatia,Europe,2020.0,4105268.0,0.0002879227373218996,3.6538418441865427e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-07,Croatia,40,1,1222,16,Croatia,Europe,2020.0,4105268.0,0.0002976663155730637,3.897431300465646e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-08,Croatia,60,2,1282,18,Croatia,Europe,2020.0,4105268.0,0.00031228168294980985,4.384610213023852e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-09,Croatia,61,1,1343,19,Croatia,Europe,2020.0,4105268.0,0.0003271406397828351,4.6281996693029544e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-10,Croatia,64,1,1407,20,Croatia,Europe,2020.0,4105268.0,0.0003427303649846977,4.871789125582057e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-11,Croatia,88,1,1495,21,Croatia,Europe,2020.0,4105268.0,0.00036416623713725875,5.11537858186116e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-12,Croatia,39,0,1534,21,Croatia,Europe,2020.0,4105268.0,0.0003736662259321438,5.11537858186116e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-13,Croatia,66,2,1600,23,Croatia,Europe,2020.0,4105268.0,0.00038974313004656457,5.602557494419366e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-14,Croatia,50,2,1650,25,Croatia,Europe,2020.0,4105268.0,0.00040192260286051973,6.089736406977571e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-15,Croatia,54,6,1704,31,Croatia,Europe,2020.0,4105268.0,0.00041507643349959127,7.551273144652188e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-16,Croatia,37,3,1741,34,Croatia,Europe,2020.0,4105268.0,0.0004240892433819181,8.282041513489498e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-17,Croatia,50,1,1791,35,Croatia,Europe,2020.0,4105268.0,0.0004362687161958732,8.5256309697686e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-18,Croatia,23,1,1814,36,Croatia,Europe,2020.0,4105268.0,0.0004418712736902926,8.769220426047703e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-19,Croatia,18,3,1832,39,Croatia,Europe,2020.0,4105268.0,0.00044625588390331643,9.49998879488501e-06,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-20,Croatia,39,8,1871,47,Croatia,Europe,2020.0,4105268.0,0.0004557558726982014,1.1448704445117833e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-21,Croatia,10,0,1881,47,Croatia,Europe,2020.0,4105268.0,0.00045819176726099247,1.1448704445117833e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-22,Croatia,27,1,1908,48,Croatia,Europe,2020.0,4105268.0,0.00046476868258052824,1.1692293901396937e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-23,Croatia,42,0,1950,48,Croatia,Europe,2020.0,4105268.0,0.00047499943974425055,1.1692293901396937e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-24,Croatia,31,2,1981,50,Croatia,Europe,2020.0,4105268.0,0.00048255071288890274,1.2179472813955143e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-25,Croatia,28,1,2009,51,Croatia,Europe,2020.0,4105268.0,0.0004893712176647176,1.2423062270234245e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-26,Croatia,7,3,2016,54,Croatia,Europe,2020.0,4105268.0,0.0004910763438586714,1.3153830639071554e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-27,Croatia,14,1,2030,55,Croatia,Europe,2020.0,4105268.0,0.0004944865962465788,1.3397420095350656e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-28,Croatia,9,4,2039,59,Croatia,Europe,2020.0,4105268.0,0.0004966789013530908,1.4371777920467069e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-29,Croatia,8,4,2047,63,Croatia,Europe,2020.0,4105268.0,0.0004986276170033235,1.534613574558348e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-04-30,Croatia,15,4,2062,67,Croatia,Europe,2020.0,4105268.0,0.00050228145884751,1.632049357069989e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-05-01,Croatia,14,2,2076,69,Croatia,Europe,2020.0,4105268.0,0.0005056917112354175,1.6807672483258095e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-05-02,Croatia,9,6,2085,75,Croatia,Europe,2020.0,4105268.0,0.0005078840163419294,1.8269209220932714e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-05-03,Croatia,3,2,2088,77,Croatia,Europe,2020.0,4105268.0,0.0005086147847107667,1.8756388133490918e-05,3.97380490559031,60971699315.1776,14000.0,96.47103,97.9936,78.0707317073171,4087843.0
2020-03-12,Cuba,3,0,3,0,Cuba,North America,2020.0,11326616.0,2.648628681329004e-07,0.0,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-14,Cuba,1,0,4,0,Cuba,North America,2020.0,11326616.0,3.531504908438672e-07,0.0,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-15,Cuba,0,0,4,0,Cuba,North America,2020.0,11326616.0,3.531504908438672e-07,0.0,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-18,Cuba,3,0,7,0,Cuba,North America,2020.0,11326616.0,6.180133589767676e-07,0.0,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-19,Cuba,4,1,11,1,Cuba,North America,2020.0,11326616.0,9.71163849820635e-07,8.82876227109668e-08,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-20,Cuba,5,0,16,1,Cuba,North America,2020.0,11326616.0,1.4126019633754688e-06,8.82876227109668e-08,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-21,Cuba,5,0,21,1,Cuba,North America,2020.0,11326616.0,1.854040076930303e-06,8.82876227109668e-08,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-22,Cuba,4,0,25,1,Cuba,North America,2020.0,11326616.0,2.2071905677741703e-06,8.82876227109668e-08,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-23,Cuba,10,0,35,1,Cuba,North America,2020.0,11326616.0,3.090066794883838e-06,8.82876227109668e-08,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-24,Cuba,5,0,40,1,Cuba,North America,2020.0,11326616.0,3.5315049084386724e-06,8.82876227109668e-08,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-25,Cuba,8,0,48,1,Cuba,North America,2020.0,11326616.0,4.237805890126406e-06,8.82876227109668e-08,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-26,Cuba,9,0,57,1,Cuba,North America,2020.0,11326616.0,5.032394494525108e-06,8.82876227109668e-08,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-27,Cuba,10,1,67,2,Cuba,North America,2020.0,11326616.0,5.915270721634776e-06,1.765752454219336e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-28,Cuba,13,0,80,2,Cuba,North America,2020.0,11326616.0,7.063009816877345e-06,1.765752454219336e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-29,Cuba,39,1,119,3,Cuba,North America,2020.0,11326616.0,1.050622710260505e-05,2.648628681329004e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-30,Cuba,20,0,139,3,Cuba,North America,2020.0,11326616.0,1.2271979556824385e-05,2.648628681329004e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-31,Cuba,31,1,170,4,Cuba,North America,2020.0,11326616.0,1.5008895860864358e-05,3.531504908438672e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-01,Cuba,16,2,186,6,Cuba,North America,2020.0,11326616.0,1.6421497824239826e-05,5.297257362658008e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-02,Cuba,26,0,212,6,Cuba,North America,2020.0,11326616.0,1.871697601472496e-05,5.297257362658008e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-03,Cuba,21,0,233,6,Cuba,North America,2020.0,11326616.0,2.0571016091655267e-05,5.297257362658008e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-04,Cuba,36,0,269,6,Cuba,North America,2020.0,11326616.0,2.374937050925007e-05,5.297257362658008e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-05,Cuba,19,0,288,6,Cuba,North America,2020.0,11326616.0,2.542683534075844e-05,5.297257362658008e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-06,Cuba,32,2,320,8,Cuba,North America,2020.0,11326616.0,2.825203926750938e-05,7.063009816877344e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-07,Cuba,30,1,350,9,Cuba,North America,2020.0,11326616.0,3.090066794883838e-05,7.945886043987012e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-08,Cuba,46,2,396,11,Cuba,North America,2020.0,11326616.0,3.496189859354286e-05,9.71163849820635e-07,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-09,Cuba,61,1,457,12,Cuba,North America,2020.0,11326616.0,4.034744357891183e-05,1.0594514725316016e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-10,Cuba,58,3,515,15,Cuba,North America,2020.0,11326616.0,4.5468125696147906e-05,1.3243143406645021e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-11,Cuba,49,0,564,15,Cuba,North America,2020.0,11326616.0,4.979421920898528e-05,1.3243143406645021e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-12,Cuba,56,1,620,16,Cuba,North America,2020.0,11326616.0,5.4738326080799417e-05,1.4126019633754688e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-13,Cuba,49,2,669,18,Cuba,North America,2020.0,11326616.0,5.9064419593636795e-05,1.5891772087974024e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-14,Cuba,57,3,726,21,Cuba,North America,2020.0,11326616.0,6.40968140881619e-05,1.854040076930303e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-15,Cuba,40,0,766,21,Cuba,North America,2020.0,11326616.0,6.762831899660058e-05,1.854040076930303e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-16,Cuba,48,3,814,24,Cuba,North America,2020.0,11326616.0,7.186612488672698e-05,2.118902945063203e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-17,Cuba,48,3,862,27,Cuba,North America,2020.0,11326616.0,7.610393077685339e-05,2.3837658131961037e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-18,Cuba,61,4,923,31,Cuba,North America,2020.0,11326616.0,8.148947576222236e-05,2.736916304039971e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-19,Cuba,63,1,986,32,Cuba,North America,2020.0,11326616.0,8.705159599301327e-05,2.8252039267509376e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-20,Cuba,49,2,1035,34,Cuba,North America,2020.0,11326616.0,9.137768950585064e-05,3.0017791721728714e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-21,Cuba,52,2,1087,36,Cuba,North America,2020.0,11326616.0,9.596864588682091e-05,3.178354417594805e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-22,Cuba,50,2,1137,38,Cuba,North America,2020.0,11326616.0,0.00010038302702236926,3.3549296630167386e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-23,Cuba,52,2,1189,40,Cuba,North America,2020.0,11326616.0,0.00010497398340333953,3.5315049084386724e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-24,Cuba,46,3,1235,43,Cuba,North America,2020.0,11326616.0,0.00010903521404804401,3.7963677765715725e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-25,Cuba,50,6,1285,49,Cuba,North America,2020.0,11326616.0,0.00011344959518359234,4.3260935128373735e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-26,Cuba,52,2,1337,51,Cuba,North America,2020.0,11326616.0,0.00011804055156456262,4.502668758259307e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-27,Cuba,32,3,1369,54,Cuba,North America,2020.0,11326616.0,0.00012086575549131355,4.7675316263922074e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-28,Cuba,20,2,1389,56,Cuba,North America,2020.0,11326616.0,0.00012263150794553288,4.944106871814141e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-29,Cuba,48,2,1437,58,Cuba,North America,2020.0,11326616.0,0.0001268693138356593,5.120682117236075e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-04-30,Cuba,30,0,1467,58,Cuba,North America,2020.0,11326616.0,0.0001295179425169883,5.120682117236075e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-05-01,Cuba,34,3,1501,61,Cuba,North America,2020.0,11326616.0,0.00013251972168916117,5.3855449853689756e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-05-02,Cuba,36,3,1537,64,Cuba,North America,2020.0,11326616.0,0.00013569807610675598,5.650407853501875e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-05-03,Cuba,74,2,1611,66,Cuba,North America,2020.0,11326616.0,0.00014223136018736752,5.8269830989238095e-06,3.0809942458155204,100023000000.0,7480.0,101.90455,97.84442,78.726,11338138.0
2020-03-13,Curacao,1,0,1,0,Curaçao,North America,2020.0,164100.0,6.0938452163315055e-06,0.0,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-03-20,Curacao,2,0,3,0,Curaçao,North America,2020.0,164100.0,1.8281535648994517e-05,0.0,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-03-24,Curacao,3,0,6,0,Curaçao,North America,2020.0,164100.0,3.656307129798903e-05,0.0,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-03-26,Curacao,0,1,6,1,Curaçao,North America,2020.0,164100.0,3.656307129798903e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-03-27,Curacao,1,0,7,1,Curaçao,North America,2020.0,164100.0,4.265691651432054e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-03-28,Curacao,1,0,8,1,Curaçao,North America,2020.0,164100.0,4.8750761730652044e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-03-29,Curacao,0,0,8,1,Curaçao,North America,2020.0,164100.0,4.8750761730652044e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-03-30,Curacao,1,0,9,1,Curaçao,North America,2020.0,164100.0,5.484460694698355e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-01,Curacao,2,0,11,1,Curaçao,North America,2020.0,164100.0,6.703229737964656e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-02,Curacao,0,0,11,1,Curaçao,North America,2020.0,164100.0,6.703229737964656e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-03,Curacao,0,0,11,1,Curaçao,North America,2020.0,164100.0,6.703229737964656e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-04,Curacao,0,0,11,1,Curaçao,North America,2020.0,164100.0,6.703229737964656e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-05,Curacao,0,0,11,1,Curaçao,North America,2020.0,164100.0,6.703229737964656e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-06,Curacao,0,0,11,1,Curaçao,North America,2020.0,164100.0,6.703229737964656e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-07,Curacao,2,0,13,1,Curaçao,North America,2020.0,164100.0,7.921998781230957e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-08,Curacao,0,0,13,1,Curaçao,North America,2020.0,164100.0,7.921998781230957e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-09,Curacao,1,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-10,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-11,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-12,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-13,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-14,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-15,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-16,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-17,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-18,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-19,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-20,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-21,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-22,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-23,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-24,Curacao,0,0,14,1,Curaçao,North America,2020.0,164100.0,8.531383302864108e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-25,Curacao,2,0,16,1,Curaçao,North America,2020.0,164100.0,9.750152346130409e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-26,Curacao,0,0,16,1,Curaçao,North America,2020.0,164100.0,9.750152346130409e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-27,Curacao,0,0,16,1,Curaçao,North America,2020.0,164100.0,9.750152346130409e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
2020-04-28,Curacao,0,0,16,1,Curaçao,North America,2020.0,164100.0,9.750152346130409e-05,6.0938452163315055e-06,37.72628905322979,3127908037.85918,19070.0,160.99636,,78.0170731707317,159800.0
