,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Croatia,Cuba,Cyprus,Denmark,Djibouti,Dominica,Ecuador,Egypt,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,Spain,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
31,299.0,400.0,847.0,646.0,,,1628.0,921.0,,22.0,7697.0,641.0,55.0,458.0,1012.0,75.0,700.0,50.0,,37.0,,5.0,330.0,,4579.0,624.0,,1.0,820.0,11.0,,4161.0,9714,2473.0,117.0,790.0,766.0,616.0,2201.0,732.0,,3646.0,256.0,,961.0,74.0,,3.0,12.0,57.0,9.0,110.0,47.0,566.0,,1212.0,,,136.0,180.0,,363.0,48.0,,407.0,744.0,1086.0,3.0,2956.0,20610.0,506.0,3849.0,2666.0,1689.0,72.0,38.0,,389.0,1267.0,208.0,423.0,235.0,554.0,,542.0,391.0,73.0,,80.0,880.0,2970.0,,,22.0,19.0,,337.0,7.0,,2785.0,1289.0,92.0,30.0,303.0,,1374.0,,,16.0,1.0,10866.0,12.0,,288.0,3845.0,210.0,2291.0,263.0,2752.0,134.0,2954.0,3.0,4102.0,9034.0,1325.0,1952.0,3.0,134.0,250.0,2867.0,11.0,89.0,581.0,997.0,80.0,114.0,29.0,,15.0,12104.0,,24.0,33.0,77.0,623.0,61049.0,,3102.0,533.0,1302.0,193.0,16.0,,57.0,
32,337.0,409.0,986.0,659.0,,,1715.0,937.0,,22.0,8291.0,717.0,58.0,466.0,1231.0,75.0,861.0,109.0,,37.0,,5.0,354.0,,5717.0,635.0,,1.0,820.0,12.0,,4471.0,11809,2709.0,117.0,867.0,814.0,633.0,2395.0,,,3747.0,285.0,,1018.0,82.0,,6.0,14.0,75.0,9.0,115.0,57.0,636.0,,1314.0,,,,196.0,,404.0,55.0,,419.0,817.0,1135.0,3.0,3293.0,21638.0,547.0,4273.0,3035.0,2036.0,73.0,52.0,,391.0,1331.0,216.0,449.0,255.0,,,548.0,412.0,76.0,,80.0,912.0,3034.0,,,22.0,19.0,,350.0,7.0,,3181.0,1438.0,93.0,31.0,307.0,,1448.0,,,16.0,1.0,11750.0,,,305.0,4102.0,231.0,2291.0,263.0,2974.0,147.0,4342.0,3.0,4413.0,9886.0,1604.0,2245.0,4.0,136.0,265.0,3105.0,11.0,90.0,682.0,1021.0,116.0,151.0,32.0,,24.0,13152.0,,26.0,33.0,77.0,643.0,65111.0,,3372.0,539.0,1380.0,197.0,16.0,,,
33,367.0,416.0,1171.0,673.0,,,1795.0,967.0,,23.0,8813.0,822.0,,473.0,1572.0,,1066.0,169.0,,37.0,,5.0,397.0,,6836.0,661.0,,1.0,855.0,14.0,,4815.0,14399,2776.0,143.0,963.0,862.0,662.0,2577.0,,,3995.0,294.0,,1097.0,85.0,,7.0,17.0,87.0,,121.0,111.0,641.0,,1375.0,,,,214.0,,438.0,57.0,,426.0,895.0,1220.0,5.0,3512.0,23049.0,630.0,4604.0,3619.0,2502.0,105.0,59.0,,397.0,1470.0,225.0,480.0,266.0,,,577.0,438.0,81.0,,80.0,955.0,3115.0,,,22.0,19.0,,370.0,7.0,,3441.0,1560.0,93.0,31.0,,,1545.0,,,16.0,1.0,12595.0,,,318.0,4226.0,231.0,2450.0,266.0,3234.0,159.0,5256.0,5.0,4848.0,10524.0,1832.0,2460.0,10.0,138.0,278.0,3380.0,11.0,91.0,701.0,1055.0,135.0,200.0,32.0,,35.0,14274.0,,26.0,34.0,81.0,671.0,69392.0,,4161.0,552.0,1450.0,204.0,16.0,,,
34,423.0,433.0,1251.0,682.0,,,1894.0,1013.0,,23.0,9618.0,926.0,,500.0,1838.0,,1486.0,200.0,,,,5.0,441.0,,7910.0,675.0,,1.0,855.0,16.0,,5116.0,17211,2852.0,143.0,1011.0,923.0,695.0,2860.0,,,4450.0,327.0,,1108.0,92.0,,12.0,38.0,95.0,,148.0,129.0,641.0,,1514.0,,,,235.0,,477.0,63.0,,442.0,980.0,1319.0,6.0,3842.0,24811.0,694.0,5111.0,4247.0,3089.0,125.0,59.0,,401.0,1591.0,234.0,510.0,289.0,,,589.0,446.0,,,81.0,999.0,3223.0,,,23.0,20.0,,378.0,7.0,,3844.0,1662.0,93.0,31.0,,,1661.0,,,16.0,1.0,13614.0,,,323.0,4447.0,277.0,3277.0,268.0,3400.0,161.0,5897.0,6.0,5205.0,11278.0,2057.0,2738.0,10.0,143.0,280.0,3630.0,11.0,93.0,715.0,1091.0,,261.0,32.0,,61.0,15412.0,,28.0,34.0,81.0,685.0,74193.0,,4462.0,570.0,1495.0,227.0,16.0,,,
35,484.0,446.0,1320.0,696.0,,,1975.0,1039.0,,25.0,10182.0,991.0,,515.0,2144.0,,1981.0,239.0,,,,5.0,465.0,,9056.0,685.0,,2.0,855.0,20.0,,5546.0,20448,2979.0,,1079.0,986.0,715.0,3107.0,,,4965.0,366.0,,1149.0,96.0,,19.0,57.0,108.0,,157.0,157.0,641.0,,1613.0,,,,257.0,,477.0,63.0,,457.0,1190.0,1364.0,28.0,4241.0,27017.0,694.0,5364.0,4473.0,3858.0,143.0,66.0,,402.0,1654.0,246.0,,317.0,,,612.0,463.0,,,81.0,1053.0,3270.0,,,25.0,20.0,,384.0,7.0,,4219.0,1712.0,93.0,,,,1763.0,,,16.0,1.0,14697.0,,,343.0,4665.0,298.0,3864.0,268.0,3472.0,174.0,6848.0,10.0,5575.0,11730.0,2210.0,3183.0,25.0,144.0,291.0,3630.0,11.0,96.0,728.0,1124.0,,374.0,32.0,,137.0,16108.0,,30.0,34.0,83.0,707.0,78546.0,,5106.0,588.0,,227.0,16.0,,,
36,521.0,467.0,1423.0,704.0,,,2137.0,1111.0,,26.0,10711.0,1058.0,,567.0,,,2226.0,267.0,,,,5.0,493.0,,10278.0,713.0,,3.0,1016.0,24.0,,5972.0,24320,3105.0,,1126.0,,735.0,3386.0,,,7161.0,442.0,,1185.0,105.0,,30.0,100.0,109.0,,174.0,196.0,834.0,,1673.0,,,,,,,,,472.0,1310.0,1417.0,29.0,4557.0,29406.0,772.0,5709.0,4916.0,4636.0,163.0,84.0,,407.0,,262.0,,342.0,,,630.0,479.0,,,81.0,1062.0,3281.0,,,25.0,21.0,,393.0,,,4661.0,1934.0,93.0,,,,1888.0,,,,1.0,15723.0,,,373.0,4935.0,371.0,4072.0,268.0,3574.0,174.0,7519.0,33.0,5955.0,12442.0,2376.0,3613.0,30.0,,299.0,4054.0,,98.0,742.0,1160.0,,430.0,66.0,,161.0,17070.0,,31.0,35.0,84.0,726.0,82329.0,,5449.0,,,,16.0,,,
37,555.0,475.0,1468.0,,,,2203.0,1159.0,,29.0,11129.0,1098.0,,569.0,,,2578.0,314.0,,,,,520.0,,11130.0,747.0,,5.0,1016.0,27.0,,6501.0,28047,3233.0,,1182.0,,735.0,3757.0,,,7257.0,456.0,,1207.0,,,40.0,130.0,,,188.0,262.0,,,1735.0,,,,,,,,,,1410.0,1486.0,31.0,4839.0,32332.0,772.0,6224.0,5591.0,5883.0,173.0,93.0,,413.0,,,,342.0,,,651.0,494.0,,,81.0,1070.0,3292.0,,,29.0,21.0,,399.0,,,5014.0,2049.0,94.0,,,,2024.0,,,,1.0,16627.0,,,407.0,5208.0,419.0,4322.0,287.0,3751.0,202.0,7519.0,33.0,6356.0,13141.0,2512.0,3864.0,45.0,,314.0,4873.0,,102.0,769.0,1188.0,,589.0,,,203.0,18194.0,,32.0,35.0,,747.0,,,,,,,16.0,,,
38,607.0,494.0,1572.0,,,,2272.0,1201.0,,33.0,11525.0,1148.0,,643.0,,,2919.0,399.0,,,,,,,12056.0,800.0,,7.0,,30.0,,6927.0,31207,3439.0,,1222.0,,761.0,4077.0,,,7466.0,495.0,,1258.0,,,59.0,178.0,,,196.0,400.0,,,1755.0,,,,,,,,,,1458.0,1562.0,34.0,5136.0,35408.0,878.0,7393.0,6252.0,7375.0,,105.0,,,,,,479.0,,,655.0,494.0,,,81.0,1070.0,3307.0,,,36.0,25.0,,412.0,,,5399.0,2154.0,94.0,,,,2283.0,,,,1.0,17851.0,,,442.0,5510.0,419.0,4601.0,291.0,4016.0,202.0,10303.0,49.0,6674.0,13956.0,2728.0,4057.0,59.0,,335.0,5318.0,,106.0,835.0,1205.0,,1204.0,,,248.0,19227.0,,34.0,35.0,,780.0,,,,,,,16.0,,,
39,665.0,518.0,1666.0,,,,2432.0,1248.0,,41.0,11766.0,1197.0,,643.0,,,3281.0,559.0,,,,,,,13717.0,846.0,,12.0,,33.0,,7213.0,34625,3621.0,,1282.0,,,4369.0,,,7529.0,536.0,,1304.0,,,155.0,212.0,,,211.0,684.0,,,1832.0,,,,,,,,,,1512.0,1586.0,44.0,5516.0,38309.0,961.0,8089.0,7428.0,9172.0,,132.0,,,,,,556.0,,,657.0,520.0,,,82.0,1091.0,3373.0,,,50.0,29.0,,422.0,,,5847.0,2264.0,,,,,2564.0,,,,1.0,18803.0,,,493.0,5640.0,457.0,4788.0,294.0,4210.0,,11475.0,52.0,6934.0,15472.0,2979.0,4417.0,63.0,,342.0,5690.0,,108.0,863.0,1212.0,,1639.0,,,326.0,20201.0,,39.0,35.0,,822.0,,,,,,,17.0,,,
40,714.0,539.0,1761.0,,,,2432.0,1291.0,,52.0,11983.0,1253.0,,688.0,,,3728.0,689.0,,,,,,,15927.0,878.0,,24.0,,45.0,,7525.0,37232,,,1343.0,,,4681.0,,,7603.0,576.0,,1309.0,,,183.0,285.0,,,218.0,847.0,,,1884.0,,,,,,,,,,1579.0,1616.0,50.0,5923.0,41495.0,1031.0,8928.0,8018.0,10149.0,,144.0,,,,,,665.0,,,666.0,527.0,,,,1149.0,3444.0,,,50.0,35.0,,426.0,,,6297.0,2351.0,,,,,2685.0,,,,1.0,19580.0,,,542.0,5755.0,484.0,5038.0,307.0,4273.0,,12491.0,64.0,7202.0,15987.0,3231.0,4761.0,93.0,,350.0,5994.0,,110.0,977.0,1220.0,,2140.0,,,462.0,21022.0,,40.0,35.0,,864.0,,,,,,,21.0,,,
41,784.0,548.0,1825.0,,,,2560.0,,,59.0,12297.0,1283.0,,700.0,,,4204.0,886.0,,,,,,,17857.0,,,24.0,,51.0,,7917.0,40206,,,1407.0,,,5071.0,,,7858.0,609.0,,1332.0,,,210.0,423.0,,,234.0,902.0,,,1955.0,,,,,,,,,,1652.0,1648.0,73.0,6248.0,44606.0,1031.0,9655.0,8430.0,12462.0,,144.0,,,,,,743.0,,,675.0,541.0,,,,1239.0,3480.0,,,83.0,,,,,,6875.0,,,,,,,,,,1.0,20549.0,,,,5863.0,546.0,5374.0,313.0,,,13489.0,111.0,7582.0,16585.0,3428.0,5202.0,114.0,,,,,112.0,1049.0,1248.0,,3004.0,,,620.0,21574.0,,40.0,35.0,,866.0,,,,,,,30.0,,,
42,794.0,,1914.0,,,,2658.0,,,63.0,12640.0,1340.0,,756.0,,,4779.0,1085.0,,,,,,,19638.0,,,24.0,,57.0,,8273.0,42696,,,1495.0,,,5402.0,,,8225.0,656.0,,1373.0,,,267.0,613.0,,,242.0,1139.0,,,2011.0,,,,,,,,,,1763.0,1675.0,75.0,,47593.0,1202.0,10647.0,8904.0,15113.0,,164.0,,,,,,855.0,,,682.0,548.0,,,,1298.0,3537.0,,,93.0,,,,,,7497.0,,,,,,,,,,1.0,21762.0,,,,6010.0,599.0,5716.0,,,,14420.0,140.0,7918.0,16934.0,3711.0,5467.0,147.0,,,,,117.0,1089.0,1268.0,,4231.0,,,775.0,22164.0,,41.0,35.0,,,,,,,,,31.0,,,
43,845.0,,1983.0,,,,2828.0,,,74.0,12969.0,1373.0,,811.0,,,4779.0,1243.0,,,,,,,20727.0,,,24.0,,62.0,,8807.0,44724,,,1534.0,,,5635.0,,,8450.0,710.0,,1402.0,,,272.0,716.0,,,257.0,1296.0,,,2081.0,,,,,,,,,,1834.0,1689.0,83.0,,50468.0,1232.0,11479.0,9248.0,17660.0,,186.0,,,,,,910.0,,,712.0,575.0,,,,,,,,99.0,,,,,,,,,,,,,,,,1.0,23097.0,,,,6160.0,813.0,5988.0,,,,,142.0,8379.0,17448.0,4103.0,5990.0,199.0,,,,,130.0,,1304.0,,5753.0,,,924.0,22710.0,,42.0,37.0,,,,,,,,,35.0,,,
44,908.0,,2070.0,,,,,,,80.0,13248.0,,,823.0,,,,1486.0,,,,,,,22169.0,,,47.0,,77.0,,9252.0,59865,,,1600.0,,,5819.0,,,9022.0,779.0,,1434.0,,,319.0,1126.0,,,272.0,1567.0,,,2114.0,,,,,,,,,,1916.0,1701.0,90.0,,50468.0,1279.0,12547.0,9404.0,21157.0,,210.0,,,,,,993.0,,,,582.0,,,,,,,,117.0,,,,,,,,,,,,,,,,1.0,24413.0,,,,6244.0,910.0,6505.0,,,,,187.0,8742.0,18091.0,4663.0,6300.0,253.0,,,,,138.0,,1317.0,,7753.0,,,1032.0,23495.0,,44.0,40.0,,,,,,,,,39.0,,,
45,,,2160.0,,,,,,,100.0,13560.0,,,887.0,,,,1795.0,,,,,,,23430.0,,,51.0,,93.0,,9730.0,64021,,,1650.0,,,5996.0,,,,779.0,,1459.0,,,369.0,1412.0,,,300.0,2369.0,,,2145.0,,,,,,,,,,,1711.0,93.0,,55743.0,1318.0,13271.0,9968.0,23980.0,,230.0,,,,,,1154.0,,,,609.0,,,,,,,,129.0,,,,,,,,,,,,,,,,1.0,25587.0,,,,6320.0,910.0,7025.0,,,,,202.0,,18841.0,5008.0,6633.0,306.0,,,,,150.0,,,,9191.0,,,1121.0,24228.0,,45.0,40.0,,,,,,,,,44.0,,,
46,,,2268.0,,,,,,,112.0,13807.0,,,998.0,,,,2257.0,,,,,,,25262.0,,,86.0,,103.0,,,66559,,,1704.0,,,6174.0,,,,985.0,,1512.0,,,400.0,1784.0,,,306.0,3062.0,,,2170.0,,,,,,,,,,,1720.0,125.0,,58226.0,1352.0,13980.0,10408.0,27980.0,,239.0,,,,,,1234.0,,,,619.0,,,,,,,,149.0,,,,,,,,,,,,,,,,2.0,26551.0,,,,6415.0,1019.0,7481.0,,,,,230.0,,19022.0,,6879.0,438.0,,,,,160.0,,,,11178.0,,,1167.0,24820.0,,45.0,40.0,,,,,,,,,49.0,,,
47,,,2418.0,,,,,,,126.0,13937.0,,,1040.0,,,,2815.0,,,,,,,28320.0,,,87.0,,138.0,,,68566,,,1741.0,,,6318.0,,,,1070.0,,,,,450.0,2281.0,,,348.0,3795.0,,,2192.0,,,,,,,,,,,1727.0,137.0,,60500.0,1378.0,14758.0,10743.0,31506.0,,254.0,,,,,,1300.0,,,,630.0,,,,,,,,158.0,,,,,,,,,,,,,,,,3.0,27419.0,,,,6488.0,1069.0,7993.0,,,,,230.0,,19685.0,,7216.0,438.0,,,,,166.0,,,,13716.0,,,1301.0,25220.0,,45.0,42.0,,,,,,,,,53.0,,,
48,,,2535.0,,,,,,,156.0,14043.0,,,1136.0,,,,3401.0,,,,,,,30425.0,,,91.0,,176.0,,,70618,,,1791.0,,,6511.0,,,,1073.0,,,,,521.0,2876.0,,,370.0,4838.0,,,2207.0,,,,,,,,,,,1739.0,165.0,,62589.0,1400.0,,11145.0,35713.0,,254.0,,,,,,1355.0,,,,632.0,,,,,,,,197.0,,,,,,,,,,,,,,,,3.0,28153.0,,,,6566.0,1180.0,,,,,,380.0,,,,7707.0,495.0,,,,,178.0,,,,17147.0,,,1423.0,25499.0,,48.0,42.0,,,,,,,,,57.0,,,
49,,,,,,,,,,197.0,14234.0,,,1361.0,,,,3743.0,,,,,,,33682.0,,,96.0,,244.0,,,72508,,,1814.0,,,6681.0,,,,1322.0,,,,,626.0,3661.0,,,388.0,6012.0,,,2207.0,,,,,,,,,,,1754.0,191.0,,64586.0,1415.0,,11586.0,41035.0,,268.0,,,,,,1405.0,,,,641.0,,,,,,,,238.0,,,,,,,,,,,,,,,,3.0,29214.0,,,,6677.0,,,,,,,380.0,,,,8067.0,658.0,,,,,187.0,,,,19980.0,,,1623.0,25753.0,,48.0,43.0,,,,,,,,,61.0,,,
50,,,,,,,,,,249.0,14370.0,,,1528.0,,,,4269.0,,,,,,,36599.0,,,98.0,,304.0,,,74258,,,1832.0,,,6879.0,,,,1560.0,,,,,700.0,4499.0,,,,7156.0,,,2207.0,,,,,,,,,,,1760.0,231.0,,66220.0,1434.0,,12046.0,47021.0,,317.0,,,,,,1524.0,,,,658.0,,,,,,,,428.0,,,,,,,,,,,,,,,,3.0,30449.0,,,,6791.0,,,,,,,462.0,,,,8418.0,840.0,,,,,200.0,,,,24926.0,,,1746.0,26336.0,,49.0,47.0,,,,,,,,,61.0,,,
51,,,,,,,,,,298.0,14448.0,,,1673.0,,,,4937.0,,,,,,,,,,102.0,,424.0,,,74652,,,,,,7073.0,,,,1699.0,,,,,792.0,5423.0,,,,8198.0,,,,,,,,,,,,,,,320.0,,68192.0,1482.0,,12501.0,53578.0,,349.0,,,,,,1658.0,,,,663.0,,,,,,,,553.0,,,,,,,,,,,,,,,,5.0,31589.0,,,,6791.0,,,,,,,552.0,,,,,1036.0,,,,,214.0,,,,28572.0,,,1906.0,26651.0,,53.0,50.0,,,,,,,,,76.0,,,
52,,,,,,,,,,375.0,14603.0,,,1700.0,,,,6235.0,,,,,,,,,,103.0,,569.0,,,75543,,,,,,7242.0,,,,1794.0,,,,,880.0,6633.0,,,,14138.0,,,,,,,,,,,,,,,439.0,,70029.0,1482.0,,12758.0,59138.0,,408.0,,,,,,1752.0,,,,668.0,,,,,,,,673.0,,,,,,,,,,,,,,,,5.0,,,,,6984.0,,,,,,,636.0,,,,,1264.0,,,,,226.0,,,,33089.0,,,2016.0,26997.0,,59.0,59.0,,,,,,,,,85.0,,,
53,,,,,,,,,,454.0,14662.0,,,1744.0,,,,7284.0,,,,,,,,,,107.0,,690.0,,,76369,,,,,,,,,,1939.0,,,,,958.0,7730.0,,,,18187.0,,,,,,,,,,,,,,,492.0,,71686.0,,,12982.0,63927.0,,455.0,,,,,,,,,,672.0,,,,,,,,790.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,707.0,,,,,1534.0,,,,,243.0,,,,39673.0,,,2272.0,27322.0,,59.0,70.0,,,,,,,,,87.0,,,
54,,,,,,,,,,565.0,,,,1773.0,,,,9134.0,,,,,,,,,,109.0,,846.0,,,77016,,,,,,,,,,2065.0,,,,,1025.0,9134.0,,,,21463.0,,,,,,,,,,,,,,,562.0,,73303.0,,,13265.0,69176.0,,488.0,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,803.0,,,,,1836.0,,,,,266.0,,,,47610.0,,,2510.0,,,67.0,82.0,,,,,,,,,94.0,,,
55,,,,,,,,,,709.0,,,,,,,,10836.0,,,,,,,,,,109.0,,971.0,,,77234,,,,,,,,,,2190.0,,,,,1218.0,10995.0,,,,24774.0,,,,,,,,,,,,,,,649.0,,74877.0,,,,74386.0,,514.0,,,,,,,,,,,,,,,,,,1030.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,1075.0,,,,,2337.0,,,,,313.0,,,,56188.0,,,2806.0,,,77.0,82.0,,,,,,,,,118.0,,,
56,,,,,,,,,,874.0,,,,,,,,11899.0,,,,,,,,,,110.0,,1302.0,,,77749,,,,,,,,,,2350.0,,,,,1218.0,12612.0,,,,29212.0,,,,,,,,,,,,,,,724.0,,76389.0,,,,80539.0,,568.0,,,,,,,,,,,,,,,,,,1183.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,1418.0,,,,,2777.0,,,,,345.0,,,,64059.0,,,3046.0,,,108.0,114.0,,,,,,,,,123.0,,,
57,,,,,,,,,,1098.0,,,,,,,,12775.0,,,,,,,,,,114.0,,1430.0,,,78159,,,,,,,,,,2505.0,,,,,1313.0,14459.0,,,,31554.0,,,,,,,,,,,,,,,873.0,,77995.0,,,,86498.0,,619.0,,,,,,,,,,,,,,,,,,1306.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,2084.0,,,,,3548.0,,,,,385.0,,,,72248.0,,,3447.0,,,108.0,177.0,,,,,,,,,134.0,,,
58,,,,,,,,,,1709.0,,,,,,,,13964.0,,,,,,,,,,114.0,,1646.0,,,78598,,,,,,,,,,2673.0,,,,,1384.0,16018.0,,,,36508.0,,,,,,,,,,,,,,,979.0,,79494.0,,,,92472.0,,675.0,,,,,,,,,,,,,,,,,,1518.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,2084.0,,,,,4149.0,,,,,432.0,,,,78797.0,,,3700.0,,,135.0,177.0,,,,,,,,,148.0,,,
59,,,,,,,,,,1823.0,,,,,,,,15348.0,,,,,,,,,,114.0,,1959.0,,,78927,,,,,,,,,,2844.0,,,,,1446.0,19856.0,,,,42288.0,,,,,,,,,,,,,,,1071.0,,80868.0,,,,97689.0,,737.0,,,,,,,,,,,,,,,,,,1624.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,2311.0,,,,,4731.0,,,,,455.0,,,,85195.0,,,4028.0,,,153.0,177.0,,,,,,,,,153.0,,,
60,,,,,,,,,,2423.0,,,,,,,,16770.0,,,,,,,,,,114.0,,3385.0,,,79355,,,,,,,,,,3032.0,,,,,1518.0,22302.0,,,,48582.0,,,,,,,,,,,,,,,1251.0,,,,,,101739.0,,780.0,,,,,,,,,,,,,,,,,,1796.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,2633.0,,,,,5389.0,,,,,509.0,,,,94417.0,,,4435.0,,,165.0,212.0,,,,,,,,,169.0,,,
61,,,,,,,,,,2799.0,,,,,,,,18431.0,,,,,,,,,,115.0,,4018.0,,,79929,,,,,,,,,,,,,,,1615.0,25233.0,,,,52547.0,,,,,,,,,,,,,,,1397.0,,,,,,105792.0,,814.0,,,,,,,,,,,,,,,,,,2031.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,3018.0,,,,,6343.0,,,,,558.0,,,,102136.0,,,4947.0,,,195.0,366.0,,,,,,,,,223.0,,,
62,,,,,,,,,,3166.0,,,,,,,,19691.0,,,,,,,,,,117.0,,4675.0,,,80134,,,,,,,,,,,,,,,1882.0,29155.0,,,,57298.0,,,,,,,,,,,,,,,1965.0,,,,,,110574.0,,824.0,,,,,,,,,,,,,,,,,,2161.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,3094.0,,,,,7497.0,,,,,568.0,,,,110238.0,,,5466.0,,,216.0,599.0,,,,,,,,,228.0,,,
63,,,,,,,,,,3378.0,,,,,,,,20814.0,,,,,,,,,,118.0,,5386.0,,,80261,,,,,,,,,,,,,,,1927.0,32964.0,,,,61913.0,,,,,,,,,,,,,,,2301.0,,,,,,115242.0,,829.0,,,,,,,,,,,,,,,,,,2320.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,3246.0,,,,,8672.0,,,,,594.0,,,,117710.0,,,6078.0,,,235.0,721.0,,,,,,,,,229.0,,,
64,,,,,,,,,,3809.0,,,,,,,,22194.0,,,,,,,,,,119.0,,6255.0,,,80380,,,,,,,,,,,,,,,2176.0,37575.0,,,,67366.0,,,,,,,,,,,,,,,2902.0,,,,,,119827.0,,873.0,,,,,,,,,,,,,,,,,,2470.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,3660.0,,,,,10131.0,,,,,732.0,,,,124736.0,,,6443.0,,,252.0,827.0,,,,,,,,,229.0,,,
65,,,,,,,,,,4093.0,,,,,,,,23403.0,,,,,,,,,,120.0,,7424.0,,,80497,,,,,,,,,,,,,,,2308.0,40174.0,,,,73522.0,,,,,,,,,,,,,,,3374.0,,,,,,124632.0,,950.0,,,,,,,,,,,,,,,,,,2626.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,3764.0,,,,,11917.0,,,,,803.0,,,,130759.0,,,6830.0,,,267.0,934.0,,,,,,,,,235.0,,,
66,,,,,,,,,,4557.0,,,,,,,,24983.0,,,,,,,,,,122.0,,8536.0,,,80667,,,,,,,,,,,,,,,2487.0,44550.0,,,,79696.0,,,,,,,,,,,,,,,4067.0,,,,,,128948.0,,1007.0,,,,,,,,,,,,,,,,,,2626.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,3870.0,,,,,13584.0,,,,,844.0,,,,135032.0,,,7206.0,,,283.0,1045.0,,,,,,,,,239.0,,,
67,,,,,,,,,,4707.0,,,,,,,,26667.0,,,,,,,,,,122.0,,9595.0,,,80768,,,,,,,,,,,,,,,2605.0,52128.0,,,,85778.0,,,,,,,,,,,,,,,4421.0,,,,,,132547.0,,1046.0,,,,,,,,,,,,,,,,,,2908.0,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,4076.0,,,,,15770.0,,,,,844.0,,,,140510.0,,,7693.0,,,306.0,1136.0,,,,,,,,,239.0,,,
68,,,,,,,,,,4976.0,,,,,,,,28018.0,,,,,,,,,,122.0,,11268.0,,,80814,,,,,,,,,,,,,,,2769.0,56989.0,,,,91714.0,,,,,,,,,,,,,,,5194.0,,,,,,135586.0,,1089.0,,,,,,,,,,,,,,,,,,3116.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,4076.0,,,,,18328.0,,,,,879.0,,,,146690.0,,,8419.0,,,306.0,1136.0,,,,,,,,,240.0,,,
69,,,,,,,,,,5224.0,,,,,,,,29647.0,,,,,,,,,,122.0,,12519.0,,,80859,,,,,,,,,,,,,,,2905.0,59105.0,,,,95391.0,,,,,,,,,,,,,,,5734.0,,,,,,139422.0,,1128.0,,,,,,,,,,,,,,,,,,3333.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,4428.0,,,,,21102.0,,,,,1000.0,,,,152446.0,,,9141.0,,,322.0,1245.0,,,,,,,,,241.0,,,
70,,,,,,,,,,5548.0,,,,,,,,30589.0,,,,,,,,,,122.0,,13882.0,,,80879,,,,,,,,,,,,,,,2974.0,64338.0,,,,99225.0,,,,,,,,,,,,,,,6412.0,,,,,,143626.0,,1193.0,,,,,,,,,,,,,,,,,,3483.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,4648.0,,,,,24490.0,,,,,1049.0,,,,157022.0,,,9685.0,,,339.0,1388.0,,,,,,,,,245.0,,,
