date,location,new_cases,new_deaths,total_cases,total_deaths,countriesAndTerritories,location_demography,continent,population_year,population,total_cases_per_capita,total_deaths_per_capita,EN.ATM.CO2E.PC,NY.GDP.MKTP.CD,NY.GNP.PCAP.CD,SE.PRM.ENRR,SE.PRM.TENR,SP.DYN.LE00.IN,SP.POP.TOTL
2020-03-16,Iraq,39,0,124,9,Iraq,Iraq,Asia,2020.0,40222503.0,3.0828514078300895e-06,2.2375534411670005e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-17,Iraq,0,0,124,9,Iraq,Iraq,Asia,2020.0,40222503.0,3.0828514078300895e-06,2.2375534411670005e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-18,Iraq,30,2,154,11,Iraq,Iraq,Asia,2020.0,40222503.0,3.828702554885757e-06,2.7347875392041116e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-19,Iraq,10,1,164,12,Iraq,Iraq,Asia,2020.0,40222503.0,4.077319603904312e-06,2.9834045882226674e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-20,Iraq,13,0,177,12,Iraq,Iraq,Asia,2020.0,40222503.0,4.400521767628434e-06,2.9834045882226674e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-21,Iraq,16,2,193,14,Iraq,Iraq,Asia,2020.0,40222503.0,4.798309046058123e-06,3.4806386862597785e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-22,Iraq,21,3,214,17,Iraq,Iraq,Asia,2020.0,40222503.0,5.32040484899709e-06,4.2264898333154453e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-23,Iraq,19,3,233,20,Iraq,Iraq,Asia,2020.0,40222503.0,5.792777242132346e-06,4.972340980371113e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-24,Iraq,33,3,266,23,Iraq,Iraq,Asia,2020.0,40222503.0,6.613213503893579e-06,5.718192127426778e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-25,Iraq,50,4,316,27,Iraq,Iraq,Asia,2020.0,40222503.0,7.856298748986357e-06,6.712660323501002e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-26,Iraq,30,2,346,29,Iraq,Iraq,Asia,2020.0,40222503.0,8.602149896042024e-06,7.209894421538112e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-27,Iraq,36,7,382,36,Iraq,Iraq,Asia,2020.0,40222503.0,9.497171272508824e-06,8.950213764668002e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-28,Iraq,76,4,458,40,Iraq,Iraq,Asia,2020.0,40222503.0,1.1386660845049846e-05,9.944681960742225e-07,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-29,Iraq,48,2,506,42,Iraq,Iraq,Asia,2020.0,40222503.0,1.2580022680338913e-05,1.0441916058779336e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-30,Iraq,41,0,547,42,Iraq,Iraq,Asia,2020.0,40222503.0,1.3599352581314993e-05,1.0441916058779336e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-03-31,Iraq,83,4,630,46,Iraq,Iraq,Asia,2020.0,40222503.0,1.5662874088169002e-05,1.1436384254853557e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-01,Iraq,64,4,694,50,Iraq,Iraq,Asia,2020.0,40222503.0,1.725402320188776e-05,1.243085245092778e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-02,Iraq,0,0,694,50,Iraq,Iraq,Asia,2020.0,40222503.0,1.725402320188776e-05,1.243085245092778e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-03,Iraq,78,4,772,54,Iraq,Iraq,Asia,2020.0,40222503.0,1.919323618423249e-05,1.3425320647002003e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-04,Iraq,0,0,772,54,Iraq,Iraq,Asia,2020.0,40222503.0,1.919323618423249e-05,1.3425320647002003e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-05,Iraq,106,2,878,56,Iraq,Iraq,Asia,2020.0,40222503.0,2.1828576903829184e-05,1.3922554745039114e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-06,Iraq,83,5,961,61,Iraq,Iraq,Asia,2020.0,40222503.0,2.3892098410683195e-05,1.5165639990131891e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-07,Iraq,70,3,1031,64,Iraq,Iraq,Asia,2020.0,40222503.0,2.5632417753813084e-05,1.5911491137187558e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-08,Iraq,0,0,1031,64,Iraq,Iraq,Asia,2020.0,40222503.0,2.5632417753813084e-05,1.5911491137187558e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-09,Iraq,171,5,1202,69,Iraq,Iraq,Asia,2020.0,40222503.0,2.9883769292030386e-05,1.7154576382280338e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-10,Iraq,30,0,1232,69,Iraq,Iraq,Asia,2020.0,40222503.0,3.0629620439086054e-05,1.7154576382280338e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-11,Iraq,47,1,1279,70,Iraq,Iraq,Asia,2020.0,40222503.0,3.1798120569473265e-05,1.7403193431298892e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-12,Iraq,39,2,1318,72,Iraq,Iraq,Asia,2020.0,40222503.0,3.276772706064563e-05,1.7900427529336004e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-13,Iraq,34,4,1352,76,Iraq,Iraq,Asia,2020.0,40222503.0,3.3613025027308715e-05,1.8894895725410225e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-14,Iraq,26,2,1378,78,Iraq,Iraq,Asia,2020.0,40222503.0,3.425942935475696e-05,1.939212982344734e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-15,Iraq,22,0,1400,78,Iraq,Iraq,Asia,2020.0,40222503.0,3.480638686259778e-05,1.939212982344734e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-16,Iraq,15,1,1415,79,Iraq,Iraq,Asia,2020.0,40222503.0,3.517931243612562e-05,1.9640746872465892e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-17,Iraq,19,1,1434,80,Iraq,Iraq,Asia,2020.0,40222503.0,3.5651684829260874e-05,1.988936392148445e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-18,Iraq,48,1,1482,81,Iraq,Iraq,Asia,2020.0,40222503.0,3.684504666454994e-05,2.0137980970503005e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2020-04-19,Iraq,0,0,1482,81,Iraq,Iraq,Asia,2020.0,40222503.0,3.684504666454994e-05,2.0137980970503005e-06,4.894917030423531,224228010477.88898,5040.0,108.68902,,70.454,38433600.0
2019-12-31,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-01,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-02,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-03,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-04,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-05,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-06,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-07,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-08,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-09,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-10,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-11,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-12,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-13,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-14,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-15,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-16,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-17,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-18,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-19,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-20,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-21,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-22,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-23,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-24,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-25,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-26,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-27,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-28,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-29,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-30,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-01-31,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-01,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-02,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-03,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-04,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-05,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-06,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-07,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-08,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-09,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-10,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-11,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-12,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-13,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-14,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-15,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-16,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-17,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-18,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-19,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-20,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-21,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-22,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-23,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-24,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-25,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-26,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-27,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-28,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-02-29,Ireland,0,0,0,0,Ireland,Ireland,Europe,2020.0,4937796.0,0.0,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-03-01,Ireland,1,0,1,0,Ireland,Ireland,Europe,2020.0,4937796.0,2.025195046534932e-07,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-03-02,Ireland,0,0,1,0,Ireland,Ireland,Europe,2020.0,4937796.0,2.025195046534932e-07,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-03-04,Ireland,1,0,2,0,Ireland,Ireland,Europe,2020.0,4937796.0,4.050390093069864e-07,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-03-05,Ireland,4,0,6,0,Ireland,Ireland,Europe,2020.0,4937796.0,1.215117027920959e-06,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
2020-03-06,Ireland,7,0,13,0,Ireland,Ireland,Europe,2020.0,4937796.0,2.6327535604954115e-06,0.0,7.31393980771791,382487490532.479,61390.0,100.85278000000001,99.88462,82.6073170731707,4867309.0
